Options:
Model:                           Discrete: Dependent
Tree File Name:                  an.treeS_hh_new.nex
Data File Name:                  hh_alt_pol.bin2.txt
Log File Name:                   DEP_pol2_alt.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            3967388577
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      10100000
Burn in:                         100000
MCMC ML Start:                   False
Use RJ MCMC:                     True
Zero Rates:                      Yes
Schedule File:                   DEP_pol2_alt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     8
Base frequency (PI's):           None
Pis used in ancestral state estimation:      Yes
Character Symbols:               00,01,10,11
Using a covarion model:          False
Normalise Q Matrix:              False
Restrictions:
    q12                          RJ MCMC
    q13                          RJ MCMC
    q21                          RJ MCMC
    q24                          RJ MCMC
    q31                          RJ MCMC
    q34                          RJ MCMC
    q42                          RJ MCMC
    q43                          RJ MCMC
Prior Information:
    Prior Categories:            100
    Priors
        RJRates - Hyper Prior exp (0.00,0.50) 
Tree Information
     Trees:                      1000
     Taxa:                       120
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	No Off Parmeters	No Off Zero	Model string	Dep / InDep	q12	q13	q21	q24	q31	q34	q42	q43	Root - P(0,0)	Root - P(0,1)	Root - P(1,0)	Root - P(1,1)	RJRates - Mean	
1365000	-131.001647	429	1	2	'0 0 0 0 Z 0 Z 0 	I	0.146457	0.146457	0.146457	0.146457	0.000000	0.146457	0.000000	0.146457	0.944153	0.055838	0.000008	0.000000	0.193303	
1366000	-129.760574	238	1	2	'0 0 0 0 Z 0 Z 0 	I	0.158349	0.158349	0.158349	0.158349	0.000000	0.158349	0.000000	0.158349	0.952944	0.047050	0.000006	0.000000	0.312639	
1367000	-130.234713	651	1	0	'0 0 0 0 0 0 0 0 	I	0.185224	0.185224	0.185224	0.185224	0.185224	0.185224	0.185224	0.185224	0.189126	0.015817	0.733695	0.061361	0.153727	
1368000	-128.994151	990	1	3	'0 0 0 0 Z Z Z 0 	D	0.139096	0.139096	0.139096	0.139096	0.000000	0.000000	0.000000	0.139096	0.881679	0.118319	0.000000	0.000002	0.247951	
1369000	-130.927155	806	1	4	'Z 0 0 0 Z Z Z 0 	I	0.000000	0.177049	0.177049	0.177049	0.000000	0.000000	0.000000	0.177049	0.000000	0.999997	0.000000	0.000003	0.443248	
1370000	-128.720278	8	1	2	'0 0 0 0 Z Z 0 0 	D	0.172246	0.172246	0.172246	0.172246	0.000000	0.000000	0.172246	0.172246	0.454977	0.129990	0.000000	0.415033	0.230952	
1371000	-129.600541	759	1	2	'0 0 0 0 Z Z 0 0 	D	0.230272	0.230272	0.230272	0.230272	0.000000	0.000000	0.230272	0.230272	0.319743	0.273842	0.000000	0.406416	0.249322	
1372000	-128.487872	717	1	0	'0 0 0 0 0 0 0 0 	I	0.143480	0.143480	0.143480	0.143480	0.143480	0.143480	0.143480	0.143480	0.087365	0.005313	0.855311	0.052012	0.407116	
1373000	-128.463155	79	1	0	'0 0 0 0 0 0 0 0 	I	0.108123	0.108123	0.108123	0.108123	0.108123	0.108123	0.108123	0.108123	0.014881	0.000267	0.967468	0.017383	0.374786	
1374000	-127.727907	638	1	0	'0 0 0 0 0 0 0 0 	I	0.103067	0.103067	0.103067	0.103067	0.103067	0.103067	0.103067	0.103067	0.046417	0.001210	0.928183	0.024190	0.430511	
1375000	-129.048581	79	1	3	'Z 0 0 0 Z Z 0 0 	D	0.000000	0.195586	0.195586	0.195586	0.000000	0.000000	0.195586	0.195586	0.000000	0.270601	0.000000	0.729399	0.111212	
1376000	-129.190828	288	1	3	'Z 0 0 0 Z Z 0 0 	D	0.000000	0.178706	0.178706	0.178706	0.000000	0.000000	0.178706	0.178706	0.000000	0.240941	0.000000	0.759059	0.212323	
1377000	-130.169094	179	1	3	'Z 0 0 0 Z Z 0 0 	D	0.000000	0.218033	0.218033	0.218033	0.000000	0.000000	0.218033	0.218033	0.000000	0.322389	0.000000	0.677611	0.227040	
1378000	-128.187916	615	1	2	'0 0 0 0 Z Z 0 0 	D	0.176540	0.176540	0.176540	0.176540	0.000000	0.000000	0.176540	0.176540	0.455184	0.206220	0.000000	0.338597	0.474984	
1379000	-129.060256	841	1	2	'0 0 0 0 Z Z 0 0 	D	0.142444	0.142444	0.142444	0.142444	0.000000	0.000000	0.142444	0.142444	0.511235	0.092719	0.000000	0.396046	0.217049	
1380000	-128.031220	936	1	1	'0 0 0 0 0 Z 0 0 	D	0.131442	0.131442	0.131442	0.131442	0.131442	0.000000	0.131442	0.131442	0.074792	0.025843	0.132294	0.767071	0.369558	
1381000	-131.741223	534	1	3	'0 0 0 0 Z Z 0 Z 	D	0.185764	0.185764	0.185764	0.185764	0.000000	0.000000	0.185764	0.000000	0.980302	0.019593	0.000000	0.000105	0.377330	
1382000	-129.573519	972	1	3	'Z 0 0 0 Z Z 0 0 	D	0.000000	0.179042	0.179042	0.179042	0.000000	0.000000	0.179042	0.179042	0.000000	0.238279	0.000000	0.761721	0.063472	
1383000	-123.925511	550	2	0	'0 0 1 0 0 0 1 1 	D	0.058696	0.058696	0.203916	0.058696	0.058696	0.058696	0.203916	0.203916	0.004227	0.003378	0.596124	0.396271	0.411559	
1384000	-128.986915	867	1	3	'Z 0 0 0 Z Z 0 0 	D	0.000000	0.167159	0.167159	0.167159	0.000000	0.000000	0.167159	0.167159	0.000000	0.231044	0.000000	0.768956	0.386837	
1385000	-128.887016	110	1	3	'0 0 0 0 Z Z Z 0 	D	0.158462	0.158462	0.158462	0.158462	0.000000	0.000000	0.000000	0.158462	0.827230	0.172768	0.000000	0.000001	0.128970	
1386000	-129.474089	619	1	3	'0 0 0 0 Z Z Z 0 	D	0.210498	0.210498	0.210498	0.210498	0.000000	0.000000	0.000000	0.210498	0.610440	0.389559	0.000000	0.000001	0.392562	
1387000	-130.952032	691	1	3	'0 0 0 0 Z Z Z 0 	D	0.192640	0.192640	0.192640	0.192640	0.000000	0.000000	0.000000	0.192640	0.671579	0.328420	0.000000	0.000001	0.096867	
1388000	-130.045576	638	1	2	'0 0 0 0 0 Z 0 Z 	D	0.181038	0.181038	0.181038	0.181038	0.181038	0.000000	0.181038	0.000000	0.336615	0.010566	0.652667	0.000152	0.359096	
1389000	-130.859583	65	1	2	'0 0 0 Z Z 0 0 0 	D	0.220587	0.220587	0.220587	0.000000	0.000000	0.220587	0.220587	0.220587	0.036197	0.000299	0.758348	0.205156	0.152081	
1390000	-131.267374	307	1	1	'0 0 0 Z 0 0 0 0 	D	0.208736	0.208736	0.208736	0.000000	0.208736	0.208736	0.208736	0.208736	0.035798	0.000439	0.868354	0.095408	0.151594	
1391000	-129.675709	613	1	3	'Z 0 0 0 Z Z 0 0 	D	0.000000	0.230202	0.230202	0.230202	0.000000	0.000000	0.230202	0.230202	0.000000	0.354623	0.000000	0.645377	0.257941	
1392000	-130.738871	794	1	1	'0 0 0 0 0 0 Z 0 	D	0.103477	0.103477	0.103477	0.103477	0.103477	0.103477	0.000000	0.103477	0.087310	0.004411	0.868948	0.039332	0.071687	
1393000	-128.030805	782	1	0	'0 0 0 0 0 0 0 0 	I	0.117188	0.117188	0.117188	0.117188	0.117188	0.117188	0.117188	0.117188	0.040447	0.001546	0.922742	0.035265	0.296918	
1394000	-127.472355	565	1	1	'0 0 0 0 0 Z 0 0 	D	0.198177	0.198177	0.198177	0.198177	0.198177	0.000000	0.198177	0.198177	0.232043	0.149867	0.219346	0.398744	0.249065	
1395000	-124.582854	80	2	0	'1 0 0 1 1 1 0 0 	D	0.047944	0.220064	0.220064	0.047944	0.047944	0.047944	0.220064	0.220064	0.008132	0.003474	0.351329	0.637066	0.200280	
1396000	-128.937068	321	1	1	'0 0 0 0 0 Z 0 0 	D	0.125363	0.125363	0.125363	0.125363	0.125363	0.000000	0.125363	0.125363	0.146766	0.022026	0.270912	0.560296	0.337334	
1397000	-132.205089	780	1	2	'0 0 0 Z Z 0 0 0 	D	0.323265	0.323265	0.323265	0.000000	0.000000	0.323265	0.323265	0.323265	0.122656	0.010250	0.589846	0.277247	0.328159	
1398000	-129.842013	392	1	2	'0 0 0 0 0 Z 0 Z 	D	0.146311	0.146311	0.146311	0.146311	0.146311	0.000000	0.146311	0.000000	0.336228	0.022351	0.640927	0.000494	0.357602	
1399000	-128.024017	735	1	3	'0 0 0 0 Z Z Z 0 	D	0.154846	0.154846	0.154846	0.154846	0.000000	0.000000	0.000000	0.154846	0.832799	0.167200	0.000000	0.000001	0.200933	
1400000	-128.758007	165	1	2	'0 0 0 0 Z Z 0 0 	D	0.179774	0.179774	0.179774	0.179774	0.000000	0.000000	0.179774	0.179774	0.492272	0.127287	0.000000	0.380442	0.176022	
1401000	-126.781580	660	1	1	'0 0 0 0 Z 0 0 0 	D	0.130032	0.130032	0.130032	0.130032	0.000000	0.130032	0.130032	0.130032	0.859142	0.051932	0.035396	0.053529	0.174318	
1402000	-128.582306	947	1	1	'0 0 0 0 0 0 0 Z 	D	0.124338	0.124338	0.124338	0.124338	0.124338	0.124338	0.124338	0.000000	0.072326	0.000273	0.927401	0.000000	0.266407	
1403000	-128.202671	271	1	0	'0 0 0 0 0 0 0 0 	I	0.147514	0.147514	0.147514	0.147514	0.147514	0.147514	0.147514	0.147514	0.094013	0.005267	0.852936	0.047785	0.440394	
1404000	-129.617695	657	1	1	'0 0 0 0 Z 0 0 0 	D	0.196756	0.196756	0.196756	0.196756	0.000000	0.196756	0.196756	0.196756	0.765065	0.065494	0.089394	0.080047	0.159256	
1405000	-131.501053	507	1	1	'0 0 0 0 Z 0 0 0 	D	0.186969	0.186969	0.186969	0.186969	0.000000	0.186969	0.186969	0.186969	0.826027	0.105000	0.013107	0.055866	0.233323	
1406000	-127.430888	779	1	0	'0 0 0 0 0 0 0 0 	I	0.104991	0.104991	0.104991	0.104991	0.104991	0.104991	0.104991	0.104991	0.021746	0.000250	0.966886	0.011118	0.229155	
1407000	-131.158813	677	1	3	'0 0 0 0 Z Z Z 0 	D	0.223091	0.223091	0.223091	0.223091	0.000000	0.000000	0.000000	0.223091	0.263486	0.736513	0.000000	0.000001	0.430887	
1408000	-129.069262	780	1	1	'0 0 0 0 Z 0 0 0 	D	0.164697	0.164697	0.164697	0.164697	0.000000	0.164697	0.164697	0.164697	0.835101	0.053387	0.066591	0.044922	0.330107	
1409000	-127.253627	10	1	1	'0 0 0 0 0 Z 0 0 	D	0.171246	0.171246	0.171246	0.171246	0.171246	0.000000	0.171246	0.171246	0.200761	0.057309	0.248538	0.493393	0.225573	
1410000	-129.132667	355	1	1	'0 0 0 0 0 Z 0 0 	D	0.156132	0.156132	0.156132	0.156132	0.156132	0.000000	0.156132	0.156132	0.220801	0.059077	0.317553	0.402569	0.290199	
1411000	-128.957200	63	1	2	'0 0 0 0 Z 0 Z 0 	I	0.149669	0.149669	0.149669	0.149669	0.000000	0.149669	0.000000	0.149669	0.954211	0.045782	0.000006	0.000000	0.133047	
1412000	-129.049565	45	1	3	'Z 0 0 0 Z Z 0 0 	D	0.000000	0.211273	0.211273	0.211273	0.000000	0.000000	0.211273	0.211273	0.000000	0.281515	0.000000	0.718485	0.295029	
1413000	-128.856176	491	1	0	'0 0 0 0 0 0 0 0 	I	0.099897	0.099897	0.099897	0.099897	0.099897	0.099897	0.099897	0.099897	0.012890	0.000205	0.971483	0.015422	0.090702	
1414000	-129.394577	401	1	2	'Z 0 0 0 0 Z 0 0 	I	0.000000	0.181080	0.181080	0.181080	0.181080	0.000000	0.181080	0.181080	0.000000	0.218655	0.000000	0.781344	0.085797	
1415000	-128.362719	413	1	3	'0 0 0 0 Z Z Z 0 	D	0.159792	0.159792	0.159792	0.159792	0.000000	0.000000	0.000000	0.159792	0.322847	0.677151	0.000000	0.000002	0.265274	
1416000	-128.440633	985	1	3	'0 0 0 0 Z Z Z 0 	D	0.166850	0.166850	0.166850	0.166850	0.000000	0.000000	0.000000	0.166850	0.686073	0.313925	0.000000	0.000002	0.143832	
1417000	-129.147420	897	1	1	'0 0 0 0 0 Z 0 0 	D	0.193504	0.193504	0.193504	0.193504	0.193504	0.000000	0.193504	0.193504	0.207004	0.130522	0.226187	0.436287	0.187000	
1418000	-130.068953	157	1	1	'0 0 0 0 0 Z 0 0 	D	0.132786	0.132786	0.132786	0.132786	0.132786	0.000000	0.132786	0.132786	0.100845	0.050390	0.207506	0.641259	0.269829	
1419000	-129.299350	571	1	0	'0 0 0 0 0 0 0 0 	I	0.141019	0.141019	0.141019	0.141019	0.141019	0.141019	0.141019	0.141019	0.091558	0.003844	0.868149	0.036449	0.179705	
1420000	-127.910407	496	1	1	'0 0 0 0 0 Z 0 0 	D	0.170254	0.170254	0.170254	0.170254	0.170254	0.000000	0.170254	0.170254	0.212610	0.056378	0.267221	0.463791	0.185657	
1421000	-129.361803	714	1	1	'0 0 0 0 0 Z 0 0 	D	0.127913	0.127913	0.127913	0.127913	0.127913	0.000000	0.127913	0.127913	0.133838	0.020722	0.298438	0.547002	0.180027	
1422000	-129.494657	447	1	2	'0 0 0 0 Z Z 0 0 	D	0.211524	0.211524	0.211524	0.211524	0.000000	0.000000	0.211524	0.211524	0.377398	0.210627	0.000000	0.411975	0.417199	
1423000	-130.117489	834	1	4	'Z Z 0 0 Z Z 0 0 	D	0.000000	0.000000	0.241586	0.241586	0.000000	0.000000	0.241586	0.241586	0.000000	0.042117	0.000000	0.957883	0.101623	
1424000	-127.713967	688	1	1	'0 0 0 0 0 Z 0 0 	D	0.134047	0.134047	0.134047	0.134047	0.134047	0.000000	0.134047	0.134047	0.188043	0.078811	0.348316	0.384830	0.314045	
1425000	-130.489527	39	1	2	'0 0 0 0 Z 0 Z 0 	I	0.179871	0.179871	0.179871	0.179871	0.000000	0.179871	0.000000	0.179871	0.889463	0.110534	0.000003	0.000000	0.430783	
1426000	-127.833234	698	1	0	'0 0 0 0 0 0 0 0 	I	0.121714	0.121714	0.121714	0.121714	0.121714	0.121714	0.121714	0.121714	0.040055	0.000919	0.937505	0.021520	0.140523	
1427000	-127.531614	343	1	0	'0 0 0 0 0 0 0 0 	I	0.131015	0.131015	0.131015	0.131015	0.131015	0.131015	0.131015	0.131015	0.060484	0.003210	0.889113	0.047193	0.283084	
1428000	-127.518759	606	1	1	'0 0 0 0 0 Z 0 0 	D	0.194201	0.194201	0.194201	0.194201	0.194201	0.000000	0.194201	0.194201	0.201865	0.110051	0.205112	0.482973	0.110638	
1429000	-127.148850	725	1	1	'0 0 0 0 0 Z 0 0 	D	0.173491	0.173491	0.173491	0.173491	0.173491	0.000000	0.173491	0.173491	0.235702	0.085321	0.262704	0.416273	0.316985	
1430000	-131.490841	739	1	1	'0 0 0 Z 0 0 0 0 	D	0.145111	0.145111	0.145111	0.000000	0.145111	0.145111	0.145111	0.145111	0.073166	0.002416	0.831786	0.092632	0.104626	
1431000	-129.025168	260	1	3	'0 0 0 0 Z Z Z 0 	D	0.151621	0.151621	0.151621	0.151621	0.000000	0.000000	0.000000	0.151621	0.797729	0.202269	0.000000	0.000002	0.224741	
1432000	-128.846541	781	1	1	'0 0 0 0 0 Z 0 0 	D	0.182955	0.182955	0.182955	0.182955	0.182955	0.000000	0.182955	0.182955	0.191453	0.137636	0.206098	0.464813	0.354109	
1433000	-128.363968	5	1	0	'0 0 0 0 0 0 0 0 	I	0.134681	0.134681	0.134681	0.134681	0.134681	0.134681	0.134681	0.134681	0.054354	0.003250	0.889228	0.053167	0.482417	
1434000	-127.712648	131	1	1	'0 0 0 0 0 Z 0 0 	D	0.177370	0.177370	0.177370	0.177370	0.177370	0.000000	0.177370	0.177370	0.163956	0.111630	0.205788	0.518627	0.297211	
1435000	-128.643194	644	1	1	'0 0 0 0 0 Z 0 0 	D	0.172043	0.172043	0.172043	0.172043	0.172043	0.000000	0.172043	0.172043	0.208920	0.096979	0.282656	0.411444	0.173473	
1436000	-129.862158	339	1	3	'Z 0 0 0 Z Z 0 0 	D	0.000000	0.185712	0.185712	0.185712	0.000000	0.000000	0.185712	0.185712	0.000000	0.380070	0.000000	0.619930	0.490365	
1437000	-128.311375	849	1	0	'0 0 0 0 0 0 0 0 	I	0.102897	0.102897	0.102897	0.102897	0.102897	0.102897	0.102897	0.102897	0.018151	0.000456	0.957317	0.024075	0.237357	
1438000	-128.553071	961	1	2	'0 0 0 0 Z Z 0 0 	D	0.179310	0.179310	0.179310	0.179310	0.000000	0.000000	0.179310	0.179310	0.467543	0.127220	0.000000	0.405237	0.367983	
1439000	-128.009090	939	1	3	'0 0 0 0 Z Z Z 0 	D	0.155340	0.155340	0.155340	0.155340	0.000000	0.000000	0.000000	0.155340	0.764447	0.235550	0.000000	0.000002	0.193350	
1440000	-128.391413	957	1	1	'0 0 0 0 0 Z 0 0 	D	0.153752	0.153752	0.153752	0.153752	0.153752	0.000000	0.153752	0.153752	0.154811	0.040319	0.261517	0.543352	0.101292	
1441000	-129.355162	373	1	1	'0 0 0 Z 0 0 0 0 	D	0.154884	0.154884	0.154884	0.000000	0.154884	0.154884	0.154884	0.154884	0.011266	0.000032	0.939797	0.048905	0.090991	
1442000	-129.440827	999	1	3	'Z 0 0 0 Z Z 0 0 	D	0.000000	0.205528	0.205528	0.205528	0.000000	0.000000	0.205528	0.205528	0.000000	0.318048	0.000000	0.681952	0.182422	
1443000	-130.472776	601	1	1	'0 0 0 0 Z 0 0 0 	D	0.143787	0.143787	0.143787	0.143787	0.000000	0.143787	0.143787	0.143787	0.791229	0.069850	0.088837	0.050085	0.446894	
1444000	-126.680245	449	1	1	'0 0 0 0 0 Z 0 0 	D	0.190132	0.190132	0.190132	0.190132	0.190132	0.000000	0.190132	0.190132	0.276880	0.152758	0.278253	0.292109	0.340524	
1445000	-127.889524	345	1	0	'0 0 0 0 0 0 0 0 	I	0.139804	0.139804	0.139804	0.139804	0.139804	0.139804	0.139804	0.139804	0.061518	0.001572	0.913566	0.023345	0.373902	
1446000	-129.453706	635	1	3	'Z 0 0 0 Z Z 0 0 	D	0.000000	0.232948	0.232948	0.232948	0.000000	0.000000	0.232948	0.232948	0.000000	0.365638	0.000000	0.634362	0.343708	
1447000	-128.222931	158	1	2	'0 0 0 0 Z Z 0 0 	D	0.154521	0.154521	0.154521	0.154521	0.000000	0.000000	0.154521	0.154521	0.542220	0.090055	0.000000	0.367725	0.121391	
1448000	-127.705868	101	1	2	'0 0 0 0 Z Z 0 0 	D	0.191162	0.191162	0.191162	0.191162	0.000000	0.000000	0.191162	0.191162	0.551705	0.144917	0.000000	0.303378	0.249345	
1449000	-130.678299	977	1	3	'0 Z 0 0 Z Z 0 0 	D	0.348574	0.000000	0.348574	0.348574	0.000000	0.000000	0.348574	0.348574	0.004378	0.105524	0.000000	0.890098	0.280171	
1450000	-134.949796	480	1	1	'0 0 0 0 Z 0 0 0 	D	0.090705	0.090705	0.090705	0.090705	0.000000	0.090705	0.090705	0.090705	0.690675	0.024634	0.242185	0.042506	0.339782	
1451000	-128.093450	122	1	3	'0 0 0 0 Z Z Z 0 	D	0.175208	0.175208	0.175208	0.175208	0.000000	0.000000	0.000000	0.175208	0.737552	0.262447	0.000000	0.000001	0.131893	
1452000	-129.570940	849	1	1	'0 0 0 Z 0 0 0 0 	D	0.145686	0.145686	0.145686	0.000000	0.145686	0.145686	0.145686	0.145686	0.023707	0.000206	0.929673	0.046414	0.064180	
1453000	-128.336921	2	1	0	'0 0 0 0 0 0 0 0 	I	0.137979	0.137979	0.137979	0.137979	0.137979	0.137979	0.137979	0.137979	0.066915	0.002963	0.890679	0.039442	0.477859	
1454000	-132.390821	958	1	4	'0 0 0 0 Z Z Z Z 	D	0.201998	0.201998	0.201998	0.201998	0.000000	0.000000	0.000000	0.000000	0.962945	0.037055	0.000000	0.000000	0.482437	
1455000	-130.231952	593	1	1	'0 0 0 0 0 0 0 Z 	D	0.128374	0.128374	0.128374	0.128374	0.128374	0.128374	0.128374	0.000000	0.062936	0.003830	0.933087	0.000148	0.159433	
1456000	-129.203819	44	1	3	'0 0 0 0 Z Z Z 0 	D	0.212561	0.212561	0.212561	0.212561	0.000000	0.000000	0.000000	0.212561	0.601931	0.398068	0.000000	0.000001	0.261977	
1457000	-128.851522	605	1	1	'0 0 0 0 Z 0 0 0 	D	0.164059	0.164059	0.164059	0.164059	0.000000	0.164059	0.164059	0.164059	0.867910	0.049466	0.032563	0.050060	0.056504	
1458000	-128.883703	618	1	1	'0 0 0 Z 0 0 0 0 	D	0.170066	0.170066	0.170066	0.000000	0.170066	0.170066	0.170066	0.170066	0.028657	0.000302	0.914135	0.056906	0.461432	
1459000	-128.865191	644	1	1	'0 0 0 0 0 Z 0 0 	D	0.155092	0.155092	0.155092	0.155092	0.155092	0.000000	0.155092	0.155092	0.187329	0.070338	0.298717	0.443616	0.452635	
1460000	-129.261739	456	1	1	'0 0 0 0 Z 0 0 0 	D	0.190140	0.190140	0.190140	0.190140	0.000000	0.190140	0.190140	0.190140	0.826259	0.049421	0.062150	0.062170	0.158437	
1461000	-129.385886	550	1	1	'0 0 0 0 0 Z 0 0 	D	0.236290	0.236290	0.236290	0.236290	0.236290	0.000000	0.236290	0.236290	0.259383	0.198581	0.233684	0.308352	0.306529	
1462000	-127.828610	451	1	1	'0 0 0 0 0 Z 0 0 	D	0.171536	0.171536	0.171536	0.171536	0.171536	0.000000	0.171536	0.171536	0.179371	0.089128	0.235889	0.495613	0.274900	
1463000	-127.730706	272	1	2	'0 0 0 0 Z Z 0 0 	D	0.174306	0.174306	0.174306	0.174306	0.000000	0.000000	0.174306	0.174306	0.461238	0.140065	0.000000	0.398696	0.379396	
1464000	-128.291974	27	1	1	'0 0 0 0 Z 0 0 0 	D	0.155336	0.155336	0.155336	0.155336	0.000000	0.155336	0.155336	0.155336	0.804353	0.050468	0.087762	0.057417	0.490730	
1465000	-128.948825	1	1	0	'0 0 0 0 0 0 0 0 	I	0.114435	0.114435	0.114435	0.114435	0.114435	0.114435	0.114435	0.114435	0.031204	0.000934	0.939736	0.028127	0.192350	
1466000	-131.178913	59	1	3	'0 0 0 0 0 Z Z Z 	D	0.181736	0.181736	0.181736	0.181736	0.181736	0.000000	0.000000	0.000000	0.374335	0.015770	0.609895	0.000000	0.453053	
1467000	-128.117987	170	1	1	'0 0 0 0 0 Z 0 0 	D	0.176541	0.176541	0.176541	0.176541	0.176541	0.000000	0.176541	0.176541	0.167037	0.110096	0.192860	0.530008	0.215194	
1468000	-129.265266	612	1	0	'0 0 0 0 0 0 0 0 	I	0.112335	0.112335	0.112335	0.112335	0.112335	0.112335	0.112335	0.112335	0.028846	0.000397	0.957569	0.013188	0.113499	
1469000	-128.521292	152	1	3	'0 0 0 0 Z Z Z 0 	D	0.194215	0.194215	0.194215	0.194215	0.000000	0.000000	0.000000	0.194215	0.732387	0.267612	0.000000	0.000001	0.174397	
1470000	-129.832918	763	1	1	'0 0 0 Z 0 0 0 0 	D	0.168034	0.168034	0.168034	0.000000	0.168034	0.168034	0.168034	0.168034	0.014140	0.000040	0.937044	0.048775	0.118416	
1471000	-129.031228	291	1	1	'0 0 0 0 0 0 0 Z 	D	0.123854	0.123854	0.123854	0.123854	0.123854	0.123854	0.123854	0.000000	0.039459	0.000083	0.960458	0.000000	0.170435	
1472000	-129.508237	604	1	2	'0 0 0 0 Z Z 0 0 	D	0.137026	0.137026	0.137026	0.137026	0.000000	0.000000	0.137026	0.137026	0.673934	0.070028	0.000000	0.256038	0.478870	
1473000	-130.830714	437	1	3	'Z 0 0 0 Z Z 0 0 	D	0.000000	0.170049	0.170049	0.170049	0.000000	0.000000	0.170049	0.170049	0.000000	0.207195	0.000000	0.792805	0.438516	
1474000	-126.918975	44	1	0	'0 0 0 0 0 0 0 0 	I	0.114623	0.114623	0.114623	0.114623	0.114623	0.114623	0.114623	0.114623	0.033162	0.001048	0.936217	0.029574	0.352348	
1475000	-128.433953	520	1	3	'0 0 0 0 Z Z Z 0 	D	0.180774	0.180774	0.180774	0.180774	0.000000	0.000000	0.000000	0.180774	0.588807	0.411192	0.000000	0.000001	0.491435	
1476000	-130.530070	882	1	2	'0 0 0 0 Z Z 0 0 	D	0.221665	0.221665	0.221665	0.221665	0.000000	0.000000	0.221665	0.221665	0.339839	0.244231	0.000000	0.415930	0.328214	
1477000	-127.023164	49	1	0	'0 0 0 0 0 0 0 0 	I	0.142686	0.142686	0.142686	0.142686	0.142686	0.142686	0.142686	0.142686	0.050826	0.002186	0.907943	0.039046	0.405516	
1478000	-129.581541	235	1	1	'0 0 0 0 0 Z 0 0 	D	0.227152	0.227152	0.227152	0.227152	0.227152	0.000000	0.227152	0.227152	0.235721	0.173626	0.193905	0.396748	0.474422	
1479000	-129.604204	973	1	1	'0 0 0 0 0 0 Z 0 	D	0.132219	0.132219	0.132219	0.132219	0.132219	0.132219	0.000000	0.132219	0.279072	0.031348	0.665017	0.024563	0.039236	
1480000	-128.032731	19	1	1	'0 0 0 0 0 Z 0 0 	D	0.160704	0.160704	0.160704	0.160704	0.160704	0.000000	0.160704	0.160704	0.225197	0.057968	0.288432	0.428404	0.142493	
1481000	-128.320308	756	1	2	'0 0 0 0 Z Z 0 0 	D	0.137727	0.137727	0.137727	0.137727	0.000000	0.000000	0.137727	0.137727	0.675850	0.035581	0.000000	0.288569	0.213098	
1482000	-128.827281	179	1	0	'0 0 0 0 0 0 0 0 	I	0.096006	0.096006	0.096006	0.096006	0.096006	0.096006	0.096006	0.096006	0.003733	0.000012	0.992982	0.003273	0.050397	
1483000	-130.129042	489	1	1	'0 0 0 Z 0 0 0 0 	D	0.165087	0.165087	0.165087	0.000000	0.165087	0.165087	0.165087	0.165087	0.021943	0.000127	0.935375	0.042555	0.168967	
1484000	-129.092327	741	1	2	'0 0 0 0 Z 0 Z 0 	I	0.126741	0.126741	0.126741	0.126741	0.000000	0.126741	0.000000	0.126741	0.968153	0.031844	0.000003	0.000000	0.195452	
1485000	-129.575367	530	1	1	'0 0 0 Z 0 0 0 0 	D	0.180420	0.180420	0.180420	0.000000	0.180420	0.180420	0.180420	0.180420	0.045820	0.000887	0.856586	0.096708	0.221404	
1486000	-129.553906	211	1	1	'0 0 0 Z 0 0 0 0 	D	0.145811	0.145811	0.145811	0.000000	0.145811	0.145811	0.145811	0.145811	0.015541	0.000048	0.939069	0.045342	0.360531	
1487000	-127.972751	986	1	0	'0 0 0 0 0 0 0 0 	I	0.136191	0.136191	0.136191	0.136191	0.136191	0.136191	0.136191	0.136191	0.070342	0.003065	0.887906	0.038688	0.265046	
1488000	-131.368070	190	1	2	'0 0 0 0 0 Z 0 Z 	D	0.241971	0.241971	0.241971	0.241971	0.241971	0.000000	0.241971	0.000000	0.379544	0.018904	0.601205	0.000347	0.475002	
1489000	-128.298920	247	1	2	'0 0 0 0 Z Z 0 0 	D	0.176872	0.176872	0.176872	0.176872	0.000000	0.000000	0.176872	0.176872	0.506208	0.145384	0.000000	0.348408	0.387940	
1490000	-128.428470	105	1	1	'0 0 0 0 0 Z 0 0 	D	0.199151	0.199151	0.199151	0.199151	0.199151	0.000000	0.199151	0.199151	0.237376	0.147923	0.267878	0.346824	0.182465	
1491000	-127.597708	785	1	0	'0 0 0 0 0 0 0 0 	I	0.113921	0.113921	0.113921	0.113921	0.113921	0.113921	0.113921	0.113921	0.016124	0.000182	0.972737	0.010958	0.236643	
1492000	-130.862550	8	1	2	'Z 0 0 0 0 Z 0 0 	I	0.000000	0.186984	0.186984	0.186984	0.186984	0.000000	0.186984	0.186984	0.000000	0.259578	0.000000	0.740422	0.236791	
1493000	-125.814818	540	2	3	'Z 0 0 1 Z Z 0 1 	D	0.000000	0.270295	0.270295	0.063665	0.000000	0.000000	0.270295	0.063665	0.000000	0.122767	0.000000	0.877233	0.282631	
