Options:
Model:                           Discrete: Dependent
Tree File Name:                  an.treeS_hh_new.nex
Data File Name:                  hh_pol.bin3.txt
Log File Name:                   DEP_pol3.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            1503661017
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      10100000
Burn in:                         100000
MCMC ML Start:                   False
Use RJ MCMC:                     True
Zero Rates:                      Yes
Schedule File:                   DEP_pol3.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     8
Base frequency (PI's):           None
Pis used in ancestral state estimation:      Yes
Character Symbols:               00,01,10,11
Using a covarion model:          False
Normalise Q Matrix:              False
Restrictions:
    q12                          RJ MCMC
    q13                          RJ MCMC
    q21                          RJ MCMC
    q24                          RJ MCMC
    q31                          RJ MCMC
    q34                          RJ MCMC
    q42                          RJ MCMC
    q43                          RJ MCMC
Prior Information:
    Prior Categories:            100
    Priors
        RJRates - Hyper Prior exp (0.00,0.50) 
Tree Information
     Trees:                      1000
     Taxa:                       120
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	No Off Parmeters	No Off Zero	Model string	Dep / InDep	q12	q13	q21	q24	q31	q34	q42	q43	Root - P(0,0)	Root - P(0,1)	Root - P(1,0)	Root - P(1,1)	RJRates - Mean	
9671000	-118.016963	518	1	2	'0 0 0 0 0 Z 0 Z 	D	0.160624	0.160624	0.160624	0.160624	0.160624	0.000000	0.160624	0.000000	0.090167	0.000222	0.909611	0.000000	0.152219	
9672000	-113.833120	660	1	3	'0 0 0 0 Z Z Z 0 	D	0.141040	0.141040	0.141040	0.141040	0.000000	0.000000	0.000000	0.141040	0.964981	0.035018	0.000001	0.000000	0.423277	
9673000	-116.095025	440	2	1	'1 1 0 0 Z 1 0 0 	D	0.104701	0.104701	0.416178	0.416178	0.000000	0.104701	0.416178	0.416178	0.100183	0.180805	0.349826	0.369187	0.418409	
9674000	-118.085372	530	1	1	'0 0 0 0 0 Z 0 0 	D	0.102091	0.102091	0.102091	0.102091	0.102091	0.000000	0.102091	0.102091	0.029865	0.000466	0.956582	0.013088	0.047129	
9675000	-116.910248	384	1	1	'0 0 0 0 0 Z 0 0 	D	0.124612	0.124612	0.124612	0.124612	0.124612	0.000000	0.124612	0.124612	0.087060	0.000281	0.910322	0.002337	0.212483	
9676000	-116.700061	112	1	2	'0 0 0 0 Z Z 0 0 	D	0.126128	0.126128	0.126128	0.126128	0.000000	0.000000	0.126128	0.126128	0.985858	0.004542	0.000028	0.009572	0.205398	
9677000	-114.446799	587	1	1	'0 0 0 0 0 Z 0 0 	D	0.134455	0.134455	0.134455	0.134455	0.134455	0.000000	0.134455	0.134455	0.056461	0.000286	0.939818	0.003435	0.125655	
9678000	-115.890218	933	1	1	'0 0 0 0 0 Z 0 0 	D	0.121291	0.121291	0.121291	0.121291	0.121291	0.000000	0.121291	0.121291	0.037991	0.000255	0.957046	0.004708	0.427793	
9679000	-119.601017	72	1	3	'0 0 0 0 0 Z Z Z 	D	0.142393	0.142393	0.142393	0.142393	0.142393	0.000000	0.000000	0.000000	0.077897	0.000113	0.921990	0.000000	0.177372	
9680000	-115.667771	581	1	1	'0 0 0 0 0 Z 0 0 	D	0.140885	0.140885	0.140885	0.140885	0.140885	0.000000	0.140885	0.140885	0.083368	0.001101	0.906711	0.008820	0.398279	
9681000	-120.106054	869	1	0	'0 0 0 0 0 0 0 0 	I	0.110934	0.110934	0.110934	0.110934	0.110934	0.110934	0.110934	0.110934	0.024280	0.000397	0.959622	0.015700	0.246946	
9682000	-113.678263	206	1	1	'0 0 0 0 0 Z 0 0 	D	0.135175	0.135175	0.135175	0.135175	0.135175	0.000000	0.135175	0.135175	0.087435	0.000151	0.911150	0.001265	0.365317	
9683000	-114.815599	670	1	3	'0 0 0 0 Z Z Z 0 	D	0.135793	0.135793	0.135793	0.135793	0.000000	0.000000	0.000000	0.135793	0.994309	0.005687	0.000004	0.000000	0.336038	
9684000	-119.635676	741	1	1	'0 0 0 0 0 0 Z 0 	D	0.096258	0.096258	0.096258	0.096258	0.096258	0.096258	0.000000	0.096258	0.088507	0.000916	0.900565	0.010012	0.292409	
9685000	-115.201976	821	1	1	'0 0 0 0 0 Z 0 0 	D	0.129727	0.129727	0.129727	0.129727	0.129727	0.000000	0.129727	0.129727	0.066672	0.000873	0.922884	0.009571	0.160089	
9686000	-122.510722	759	1	2	'0 0 Z 0 0 Z 0 0 	D	0.107316	0.107316	0.000000	0.107316	0.107316	0.000000	0.107316	0.107316	0.047044	0.000199	0.930253	0.022504	0.086205	
9687000	-116.129070	297	1	1	'0 0 0 0 0 Z 0 0 	D	0.145047	0.145047	0.145047	0.145047	0.145047	0.000000	0.145047	0.145047	0.100317	0.004617	0.862109	0.032957	0.338208	
9688000	-116.737931	18	1	1	'0 0 0 0 0 Z 0 0 	D	0.137901	0.137901	0.137901	0.137901	0.137901	0.000000	0.137901	0.137901	0.071482	0.001201	0.914729	0.012588	0.090814	
9689000	-112.341231	336	2	2	'0 0 1 1 Z Z 0 1 	D	0.135163	0.135163	0.301359	0.301359	0.000000	0.000000	0.135163	0.301359	0.860082	0.108076	0.000001	0.031841	0.231625	
9690000	-115.676946	808	1	1	'0 0 0 0 0 Z 0 0 	D	0.116764	0.116764	0.116764	0.116764	0.116764	0.000000	0.116764	0.116764	0.135965	0.005835	0.827308	0.030892	0.061154	
9691000	-115.301027	865	1	1	'0 0 0 0 0 Z 0 0 	D	0.129978	0.129978	0.129978	0.129978	0.129978	0.000000	0.129978	0.129978	0.051177	0.000618	0.938777	0.009428	0.106100	
9692000	-118.539881	81	1	3	'0 0 0 0 Z Z Z 0 	D	0.184501	0.184501	0.184501	0.184501	0.000000	0.000000	0.000000	0.184501	0.949932	0.050055	0.000012	0.000000	0.404029	
9693000	-121.753233	847	1	2	'0 0 0 0 0 Z 0 Z 	D	0.215496	0.215496	0.215496	0.215496	0.215496	0.000000	0.215496	0.000000	0.114468	0.002881	0.882614	0.000038	0.399653	
9694000	-116.260690	397	1	1	'0 0 0 0 0 Z 0 0 	D	0.114563	0.114563	0.114563	0.114563	0.114563	0.000000	0.114563	0.114563	0.065960	0.001358	0.916156	0.016526	0.179115	
9695000	-120.028450	742	1	2	'0 0 Z 0 0 Z 0 0 	D	0.168126	0.168126	0.000000	0.168126	0.168126	0.000000	0.168126	0.168126	0.077969	0.000375	0.893266	0.028390	0.122117	
9696000	-116.314947	918	1	1	'0 0 0 0 0 Z 0 0 	D	0.134395	0.134395	0.134395	0.134395	0.134395	0.000000	0.134395	0.134395	0.086998	0.003741	0.877190	0.032071	0.103154	
9697000	-118.926912	402	2	2	'0 1 0 1 0 Z 0 Z 	D	0.114364	0.191794	0.114364	0.191794	0.114364	0.000000	0.114364	0.000000	0.217030	0.000532	0.782437	0.000001	0.135276	
9698000	-118.915141	472	1	2	'0 0 0 0 0 Z 0 Z 	D	0.119869	0.119869	0.119869	0.119869	0.119869	0.000000	0.119869	0.000000	0.045282	0.000454	0.954262	0.000002	0.360199	
9699000	-118.456933	609	1	1	'0 0 0 0 0 Z 0 0 	D	0.177586	0.177586	0.177586	0.177586	0.177586	0.000000	0.177586	0.177586	0.138410	0.007886	0.815263	0.038441	0.167480	
9700000	-111.964135	345	2	1	'1 1 0 0 1 Z 0 0 	D	0.138498	0.138498	0.546271	0.546271	0.138498	0.000000	0.546271	0.546271	0.099941	0.194581	0.261448	0.444029	0.310962	
9701000	-118.579639	37	1	1	'0 0 Z 0 0 0 0 0 	D	0.095886	0.095886	0.000000	0.095886	0.095886	0.095886	0.095886	0.095886	0.008264	0.000000	0.990838	0.000898	0.190254	
9702000	-120.935518	55	1	3	'0 0 0 0 Z Z Z 0 	D	0.105793	0.105793	0.105793	0.105793	0.000000	0.000000	0.000000	0.105793	0.983517	0.016378	0.000103	0.000001	0.134976	
9703000	-118.451060	913	1	3	'0 0 0 0 Z Z Z 0 	D	0.160662	0.160662	0.160662	0.160662	0.000000	0.000000	0.000000	0.160662	0.974640	0.025342	0.000018	0.000000	0.424676	
9704000	-112.334675	670	2	3	'1 1 1 0 Z Z Z 0 	D	0.118647	0.118647	0.118647	0.390627	0.000000	0.000000	0.000000	0.390627	0.846492	0.153505	0.000003	0.000000	0.497513	
9705000	-113.740124	977	2	3	'1 Z Z 0 1 Z 1 0 	D	0.180996	0.000000	0.000000	1.225325	0.180996	0.000000	0.180996	1.225325	0.012765	0.340029	0.288298	0.358908	0.463390	
9706000	-114.182187	950	2	1	'0 0 0 1 0 0 Z 1 	D	0.076699	0.076699	0.076699	0.601874	0.076699	0.076699	0.000000	0.601874	0.053718	0.208457	0.495383	0.242443	0.430048	
9707000	-118.817110	389	1	0	'0 0 0 0 0 0 0 0 	I	0.078476	0.078476	0.078476	0.078476	0.078476	0.078476	0.078476	0.078476	0.001540	0.000001	0.997773	0.000686	0.369783	
9708000	-116.725638	760	1	1	'0 0 0 0 0 Z 0 0 	D	0.107568	0.107568	0.107568	0.107568	0.107568	0.000000	0.107568	0.107568	0.029119	0.000154	0.966914	0.003813	0.259516	
9709000	-116.448936	92	1	2	'0 0 0 0 Z Z 0 0 	D	0.154898	0.154898	0.154898	0.154898	0.000000	0.000000	0.154898	0.154898	0.967439	0.012719	0.000004	0.019837	0.453835	
9710000	-114.698258	266	1	1	'0 0 0 0 0 Z 0 0 	D	0.201132	0.201132	0.201132	0.201132	0.201132	0.000000	0.201132	0.201132	0.180515	0.027911	0.700737	0.090838	0.191167	
9711000	-115.920778	120	1	1	'0 0 0 0 0 Z 0 0 	D	0.126507	0.126507	0.126507	0.126507	0.126507	0.000000	0.126507	0.126507	0.080314	0.000261	0.917038	0.002387	0.272272	
9712000	-115.491996	378	1	1	'0 0 0 0 0 Z 0 0 	D	0.145381	0.145381	0.145381	0.145381	0.145381	0.000000	0.145381	0.145381	0.079227	0.000931	0.911840	0.008001	0.376801	
9713000	-118.055282	228	1	2	'0 0 Z 0 0 Z 0 0 	D	0.102445	0.102445	0.000000	0.102445	0.102445	0.000000	0.102445	0.102445	0.025028	0.000026	0.966409	0.008536	0.231428	
9714000	-117.213371	281	1	1	'0 0 0 0 0 Z 0 0 	D	0.187175	0.187175	0.187175	0.187175	0.187175	0.000000	0.187175	0.187175	0.098279	0.002386	0.884574	0.014761	0.233650	
9715000	-117.304214	363	1	1	'0 0 0 0 0 Z 0 0 	D	0.174651	0.174651	0.174651	0.174651	0.174651	0.000000	0.174651	0.174651	0.129935	0.007222	0.825365	0.037478	0.281068	
9716000	-121.993240	266	1	2	'0 0 0 Z 0 0 Z 0 	D	0.147136	0.147136	0.147136	0.000000	0.147136	0.147136	0.000000	0.147136	0.142829	0.007448	0.751671	0.098052	0.414613	
9717000	-116.153376	468	1	1	'0 0 0 0 0 Z 0 0 	D	0.126909	0.126909	0.126909	0.126909	0.126909	0.000000	0.126909	0.126909	0.055775	0.001386	0.924659	0.018180	0.133989	
9718000	-116.345057	680	1	1	'0 0 0 0 0 Z 0 0 	D	0.154836	0.154836	0.154836	0.154836	0.154836	0.000000	0.154836	0.154836	0.086971	0.002617	0.889181	0.021231	0.074534	
9719000	-114.560116	96	1	1	'0 0 0 0 0 Z 0 0 	D	0.137231	0.137231	0.137231	0.137231	0.137231	0.000000	0.137231	0.137231	0.068595	0.001383	0.915933	0.014088	0.060567	
9720000	-116.813260	490	1	1	'0 0 0 0 0 Z 0 0 	D	0.136408	0.136408	0.136408	0.136408	0.136408	0.000000	0.136408	0.136408	0.056528	0.000189	0.941238	0.002044	0.222236	
9721000	-117.294216	814	1	1	'0 0 0 0 0 Z 0 0 	D	0.124569	0.124569	0.124569	0.124569	0.124569	0.000000	0.124569	0.124569	0.067153	0.002075	0.906379	0.024393	0.307893	
9722000	-115.302680	336	1	2	'0 0 0 0 Z Z 0 0 	D	0.154254	0.154254	0.154254	0.154254	0.000000	0.000000	0.154254	0.154254	0.988442	0.008402	0.000001	0.003155	0.141013	
9723000	-113.657690	206	1	1	'0 0 0 0 0 Z 0 0 	D	0.191728	0.191728	0.191728	0.191728	0.191728	0.000000	0.191728	0.191728	0.187572	0.001377	0.806550	0.004501	0.261061	
9724000	-116.036460	92	1	3	'0 0 0 0 Z Z Z 0 	D	0.139307	0.139307	0.139307	0.139307	0.000000	0.000000	0.000000	0.139307	0.988213	0.011782	0.000005	0.000000	0.146127	
9725000	-115.896183	393	1	1	'0 0 0 0 0 Z 0 0 	D	0.115407	0.115407	0.115407	0.115407	0.115407	0.000000	0.115407	0.115407	0.061638	0.001933	0.911912	0.024517	0.119678	
9726000	-113.606886	305	2	1	'1 1 0 0 1 Z 0 0 	D	0.117289	0.117289	0.315683	0.315683	0.117289	0.000000	0.315683	0.315683	0.070257	0.039451	0.734831	0.155460	0.283705	
9727000	-117.885596	995	1	1	'0 0 0 0 0 Z 0 0 	D	0.157150	0.157150	0.157150	0.157150	0.157150	0.000000	0.157150	0.157150	0.087194	0.001045	0.904202	0.007558	0.099741	
9728000	-115.735289	535	1	1	'0 0 0 0 0 Z 0 0 	D	0.123749	0.123749	0.123749	0.123749	0.123749	0.000000	0.123749	0.123749	0.067549	0.002938	0.896196	0.033316	0.488339	
9729000	-117.262131	117	2	1	'0 0 0 1 1 Z 1 0 	D	0.095650	0.095650	0.095650	0.151282	0.151282	0.000000	0.151282	0.095650	0.051431	0.000355	0.944000	0.004214	0.128978	
9730000	-114.747838	333	1	2	'0 0 0 0 Z Z 0 0 	D	0.118357	0.118357	0.118357	0.118357	0.000000	0.000000	0.118357	0.118357	0.975709	0.010978	0.000004	0.013309	0.220925	
9731000	-117.055729	343	1	1	'0 0 0 0 0 Z 0 0 	D	0.152386	0.152386	0.152386	0.152386	0.152386	0.000000	0.152386	0.152386	0.113632	0.004305	0.854794	0.027269	0.287622	
9732000	-113.890777	266	1	1	'0 0 0 0 0 Z 0 0 	D	0.172412	0.172412	0.172412	0.172412	0.172412	0.000000	0.172412	0.172412	0.149178	0.017869	0.756540	0.076413	0.050164	
9733000	-117.371558	310	1	1	'0 0 0 0 0 Z 0 0 	D	0.103580	0.103580	0.103580	0.103580	0.103580	0.000000	0.103580	0.103580	0.033715	0.000600	0.951285	0.014399	0.019988	
9734000	-118.086054	299	1	3	'0 0 0 0 0 Z Z Z 	D	0.135007	0.135007	0.135007	0.135007	0.135007	0.000000	0.000000	0.000000	0.064969	0.000610	0.934421	0.000000	0.107683	
9735000	-116.051772	896	1	1	'0 0 0 0 0 Z 0 0 	D	0.138082	0.138082	0.138082	0.138082	0.138082	0.000000	0.138082	0.138082	0.065798	0.000988	0.921844	0.011369	0.113177	
9736000	-114.530087	661	1	3	'0 0 0 0 Z Z Z 0 	D	0.099429	0.099429	0.099429	0.099429	0.000000	0.000000	0.000000	0.099429	0.989372	0.010626	0.000002	0.000000	0.183283	
9737000	-116.228847	808	1	1	'0 0 0 0 0 Z 0 0 	D	0.170394	0.170394	0.170394	0.170394	0.170394	0.000000	0.170394	0.170394	0.186812	0.016178	0.742360	0.054651	0.291469	
9738000	-117.765894	453	1	2	'0 0 Z 0 0 Z 0 0 	D	0.093390	0.093390	0.000000	0.093390	0.093390	0.000000	0.093390	0.093390	0.036999	0.000037	0.952788	0.010176	0.243081	
9739000	-117.146272	590	1	1	'0 0 0 0 0 Z 0 0 	D	0.128099	0.128099	0.128099	0.128099	0.128099	0.000000	0.128099	0.128099	0.068457	0.002190	0.904483	0.024870	0.464930	
9740000	-115.934066	576	1	1	'0 0 0 0 0 Z 0 0 	D	0.125017	0.125017	0.125017	0.125017	0.125017	0.000000	0.125017	0.125017	0.048867	0.001309	0.928699	0.021125	0.427731	
9741000	-118.788374	129	1	3	'0 0 0 0 0 Z Z Z 	D	0.133983	0.133983	0.133983	0.133983	0.133983	0.000000	0.000000	0.000000	0.052810	0.000316	0.946874	0.000000	0.318804	
9742000	-119.960430	652	1	0	'0 0 0 0 0 0 0 0 	I	0.111041	0.111041	0.111041	0.111041	0.111041	0.111041	0.111041	0.111041	0.016503	0.000150	0.974472	0.008875	0.213224	
9743000	-116.524839	359	1	1	'0 0 0 0 0 Z 0 0 	D	0.163524	0.163524	0.163524	0.163524	0.163524	0.000000	0.163524	0.163524	0.130681	0.002716	0.853607	0.012996	0.255277	
9744000	-116.942424	997	1	1	'0 0 0 0 0 Z 0 0 	D	0.170198	0.170198	0.170198	0.170198	0.170198	0.000000	0.170198	0.170198	0.140114	0.013101	0.787246	0.059538	0.191052	
9745000	-116.212121	354	1	1	'0 0 0 0 0 Z 0 0 	D	0.165413	0.165413	0.165413	0.165413	0.165413	0.000000	0.165413	0.165413	0.097068	0.004183	0.869645	0.029104	0.125830	
9746000	-115.696454	892	1	1	'0 0 0 0 0 Z 0 0 	D	0.123932	0.123932	0.123932	0.123932	0.123932	0.000000	0.123932	0.123932	0.069396	0.002966	0.894454	0.033185	0.065799	
9747000	-120.082996	867	1	0	'0 0 0 0 0 0 0 0 	I	0.099064	0.099064	0.099064	0.099064	0.099064	0.099064	0.099064	0.099064	0.014208	0.000063	0.981386	0.004343	0.054552	
9748000	-115.489074	123	1	3	'0 0 0 0 Z Z Z 0 	D	0.139228	0.139228	0.139228	0.139228	0.000000	0.000000	0.000000	0.139228	0.991325	0.008672	0.000004	0.000000	0.342872	
9749000	-114.335324	509	2	2	'0 0 1 1 Z Z 1 1 	D	0.146263	0.146263	0.296594	0.296594	0.000000	0.000000	0.296594	0.296594	0.784995	0.066791	0.000004	0.148210	0.256556	
9750000	-116.809362	605	1	1	'0 0 0 0 0 Z 0 0 	D	0.171872	0.171872	0.171872	0.171872	0.171872	0.000000	0.171872	0.171872	0.329538	0.012176	0.637143	0.021143	0.385026	
9751000	-118.968503	532	1	2	'0 0 0 0 Z Z 0 0 	D	0.171974	0.171974	0.171974	0.171974	0.000000	0.000000	0.171974	0.171974	0.932644	0.052014	0.000019	0.015323	0.243508	
9752000	-117.337908	912	1	1	'0 0 0 0 0 Z 0 0 	D	0.162676	0.162676	0.162676	0.162676	0.162676	0.000000	0.162676	0.162676	0.108436	0.003368	0.866727	0.021469	0.326810	
9753000	-116.252360	24	1	1	'0 0 0 0 0 Z 0 0 	D	0.160533	0.160533	0.160533	0.160533	0.160533	0.000000	0.160533	0.160533	0.130865	0.012176	0.795873	0.061086	0.326598	
9754000	-118.823846	789	1	1	'0 0 0 0 0 Z 0 0 	D	0.204299	0.204299	0.204299	0.204299	0.204299	0.000000	0.204299	0.204299	0.172953	0.014214	0.763775	0.049057	0.421325	
9755000	-117.134471	351	1	1	'0 0 0 0 0 Z 0 0 	D	0.157774	0.157774	0.157774	0.157774	0.157774	0.000000	0.157774	0.157774	0.099703	0.004298	0.865575	0.030425	0.307544	
9756000	-120.131963	511	1	2	'0 0 0 0 Z Z 0 0 	D	0.177500	0.177500	0.177500	0.177500	0.000000	0.000000	0.177500	0.177500	0.942918	0.039386	0.000010	0.017687	0.307327	
9757000	-117.796300	485	1	3	'0 0 0 0 Z Z Z 0 	D	0.172881	0.172881	0.172881	0.172881	0.000000	0.000000	0.000000	0.172881	0.924389	0.075597	0.000014	0.000001	0.240675	
9758000	-117.488544	688	1	3	'0 0 0 0 Z Z Z 0 	D	0.120741	0.120741	0.120741	0.120741	0.000000	0.000000	0.000000	0.120741	0.905894	0.094059	0.000044	0.000004	0.246972	
9759000	-116.906172	688	1	3	'0 0 0 0 Z Z Z 0 	D	0.144427	0.144427	0.144427	0.144427	0.000000	0.000000	0.000000	0.144427	0.875887	0.124086	0.000024	0.000003	0.066859	
9760000	-118.243473	184	1	1	'0 0 0 0 0 Z 0 0 	D	0.154517	0.154517	0.154517	0.154517	0.154517	0.000000	0.154517	0.154517	0.132669	0.014149	0.782456	0.070726	0.376651	
9761000	-116.778439	964	1	1	'0 0 0 0 0 Z 0 0 	D	0.166659	0.166659	0.166659	0.166659	0.166659	0.000000	0.166659	0.166659	0.131720	0.006597	0.826762	0.034921	0.261714	
9762000	-116.207845	22	1	1	'0 0 0 0 0 Z 0 0 	D	0.179319	0.179319	0.179319	0.179319	0.179319	0.000000	0.179319	0.179319	0.107629	0.002904	0.873949	0.015519	0.099708	
9763000	-116.269935	358	1	1	'0 0 0 0 0 Z 0 0 	D	0.176038	0.176038	0.176038	0.176038	0.176038	0.000000	0.176038	0.176038	0.134633	0.001214	0.859179	0.004973	0.206506	
9764000	-121.278457	871	1	1	'0 0 0 0 0 0 Z 0 	D	0.071503	0.071503	0.071503	0.071503	0.071503	0.071503	0.000000	0.071503	0.004397	0.000007	0.993738	0.001858	0.076041	
9765000	-116.113842	245	1	1	'0 0 0 0 0 Z 0 0 	D	0.120944	0.120944	0.120944	0.120944	0.120944	0.000000	0.120944	0.120944	0.057226	0.000525	0.935674	0.006575	0.460082	
9766000	-120.024666	581	1	0	'0 0 0 0 0 0 0 0 	I	0.067779	0.067779	0.067779	0.067779	0.067779	0.067779	0.067779	0.067779	0.001913	0.000003	0.996643	0.001441	0.270543	
9767000	-116.187015	739	1	1	'0 0 0 0 0 Z 0 0 	D	0.153159	0.153159	0.153159	0.153159	0.153159	0.000000	0.153159	0.153159	0.121044	0.011446	0.803481	0.064028	0.347810	
9768000	-115.832681	1000	1	1	'0 0 0 0 0 Z 0 0 	D	0.120736	0.120736	0.120736	0.120736	0.120736	0.000000	0.120736	0.120736	0.152390	0.001151	0.840788	0.005671	0.332436	
9769000	-117.596793	728	1	1	'0 0 0 0 0 Z 0 0 	D	0.173301	0.173301	0.173301	0.173301	0.173301	0.000000	0.173301	0.173301	0.106040	0.004135	0.864273	0.025551	0.192221	
9770000	-115.920825	661	1	4	'0 0 Z 0 Z Z Z 0 	D	0.131197	0.131197	0.000000	0.131197	0.000000	0.000000	0.000000	0.131197	0.999998	0.000000	0.000002	0.000000	0.094113	
9771000	-116.056701	621	1	2	'0 0 0 0 Z Z 0 0 	D	0.168096	0.168096	0.168096	0.168096	0.000000	0.000000	0.168096	0.168096	0.974501	0.008820	0.000006	0.016673	0.280509	
9772000	-116.180210	960	1	1	'0 0 0 0 0 Z 0 0 	D	0.118355	0.118355	0.118355	0.118355	0.118355	0.000000	0.118355	0.118355	0.085687	0.000413	0.910248	0.003652	0.133242	
9773000	-118.407595	71	1	3	'0 0 0 0 0 Z Z Z 	D	0.132675	0.132675	0.132675	0.132675	0.132675	0.000000	0.000000	0.000000	0.043062	0.000130	0.956809	0.000000	0.481160	
9774000	-119.338980	888	1	4	'0 0 0 0 Z Z Z Z 	D	0.158911	0.158911	0.158911	0.158911	0.000000	0.000000	0.000000	0.000000	0.997480	0.002515	0.000005	0.000000	0.222355	
9775000	-117.920117	412	1	1	'0 0 0 0 0 Z 0 0 	D	0.166371	0.166371	0.166371	0.166371	0.166371	0.000000	0.166371	0.166371	0.107238	0.001486	0.883480	0.007796	0.087163	
9776000	-124.545157	789	1	3	'0 0 Z 0 Z Z 0 0 	D	0.105874	0.105874	0.000000	0.105874	0.000000	0.000000	0.105874	0.105874	0.999845	0.000000	0.000154	0.000002	0.205096	
9777000	-115.717321	354	1	1	'0 0 0 0 0 Z 0 0 	D	0.132572	0.132572	0.132572	0.132572	0.132572	0.000000	0.132572	0.132572	0.053936	0.001299	0.926707	0.018058	0.130558	
9778000	-116.012572	270	1	1	'0 0 0 0 0 Z 0 0 	D	0.136063	0.136063	0.136063	0.136063	0.136063	0.000000	0.136063	0.136063	0.062428	0.000533	0.931749	0.005291	0.098058	
9779000	-116.124209	567	1	1	'0 0 0 0 0 Z 0 0 	D	0.144817	0.144817	0.144817	0.144817	0.144817	0.000000	0.144817	0.144817	0.075077	0.001111	0.913664	0.010148	0.176795	
9780000	-115.580809	304	1	1	'0 0 0 0 0 Z 0 0 	D	0.134482	0.134482	0.134482	0.134482	0.134482	0.000000	0.134482	0.134482	0.087184	0.005159	0.863923	0.043735	0.352446	
9781000	-117.780443	657	1	1	'0 0 0 0 0 Z 0 0 	D	0.184240	0.184240	0.184240	0.184240	0.184240	0.000000	0.184240	0.184240	0.132792	0.003651	0.849547	0.014010	0.108356	
9782000	-116.068235	740	1	1	'0 0 0 0 0 Z 0 0 	D	0.169353	0.169353	0.169353	0.169353	0.169353	0.000000	0.169353	0.169353	0.133083	0.004089	0.844163	0.018665	0.235394	
9783000	-115.264674	453	1	1	'0 0 0 0 0 Z 0 0 	D	0.136965	0.136965	0.136965	0.136965	0.136965	0.000000	0.136965	0.136965	0.089925	0.002462	0.886805	0.020808	0.125680	
9784000	-115.549125	90	1	2	'0 0 0 0 Z Z 0 0 	D	0.137481	0.137481	0.137481	0.137481	0.000000	0.000000	0.137481	0.137481	0.977860	0.006986	0.000006	0.015148	0.306368	
9785000	-114.797111	411	1	2	'0 0 0 0 Z Z 0 0 	D	0.147796	0.147796	0.147796	0.147796	0.000000	0.000000	0.147796	0.147796	0.974758	0.008464	0.000003	0.016775	0.439117	
9786000	-116.669325	783	1	1	'0 0 0 0 0 Z 0 0 	D	0.132715	0.132715	0.132715	0.132715	0.132715	0.000000	0.132715	0.132715	0.052156	0.001430	0.925296	0.021119	0.464528	
9787000	-118.418293	486	1	3	'0 0 0 0 Z Z Z 0 	D	0.137469	0.137469	0.137469	0.137469	0.000000	0.000000	0.000000	0.137469	0.986729	0.013248	0.000023	0.000000	0.229038	
9788000	-117.905185	83	1	2	'0 0 0 0 Z Z 0 0 	D	0.147667	0.147667	0.147667	0.147667	0.000000	0.000000	0.147667	0.147667	0.963620	0.028573	0.000031	0.007776	0.047682	
9789000	-116.960334	933	1	1	'0 0 0 0 0 Z 0 0 	D	0.097772	0.097772	0.097772	0.097772	0.097772	0.000000	0.097772	0.097772	0.017090	0.000054	0.980479	0.002378	0.213556	
9790000	-115.886161	341	1	1	'0 0 0 0 0 Z 0 0 	D	0.151472	0.151472	0.151472	0.151472	0.151472	0.000000	0.151472	0.151472	0.093566	0.003260	0.878314	0.024860	0.269537	
9791000	-116.303229	164	1	1	'0 0 0 0 0 Z 0 0 	D	0.153603	0.153603	0.153603	0.153603	0.153603	0.000000	0.153603	0.153603	0.098477	0.002838	0.878511	0.020175	0.416373	
9792000	-113.811613	336	1	1	'0 0 0 0 0 Z 0 0 	D	0.180194	0.180194	0.180194	0.180194	0.180194	0.000000	0.180194	0.180194	0.459675	0.006936	0.525642	0.007747	0.467810	
9793000	-117.208068	603	1	1	'0 0 0 0 0 Z 0 0 	D	0.106974	0.106974	0.106974	0.106974	0.106974	0.000000	0.106974	0.106974	0.046091	0.001367	0.928536	0.024006	0.052809	
9794000	-113.410600	661	1	1	'0 0 0 0 0 Z 0 0 	D	0.128052	0.128052	0.128052	0.128052	0.128052	0.000000	0.128052	0.128052	0.325556	0.006069	0.657039	0.011336	0.429357	
9795000	-116.493392	740	1	3	'0 0 0 0 Z Z Z 0 	D	0.140435	0.140435	0.140435	0.140435	0.000000	0.000000	0.000000	0.140435	0.983873	0.016109	0.000018	0.000000	0.338093	
9796000	-116.934611	650	1	1	'0 0 0 0 0 Z 0 0 	D	0.115027	0.115027	0.115027	0.115027	0.115027	0.000000	0.115027	0.115027	0.035012	0.000671	0.948464	0.015853	0.188601	
9797000	-117.751419	740	1	2	'0 0 0 0 0 Z 0 Z 	D	0.151650	0.151650	0.151650	0.151650	0.151650	0.000000	0.151650	0.000000	0.078792	0.000311	0.920896	0.000000	0.230874	
9798000	-123.297082	784	1	1	'0 0 0 0 0 0 0 Z 	D	0.057983	0.057983	0.057983	0.057983	0.057983	0.057983	0.057983	0.000000	0.000699	0.000000	0.999301	0.000000	0.323276	
9799000	-118.321071	558	1	1	'0 0 0 0 0 Z 0 0 	D	0.104540	0.104540	0.104540	0.104540	0.104540	0.000000	0.104540	0.104540	0.029822	0.000386	0.959047	0.010744	0.481666	
