Default schedule
Rate	62.50
Rev Jump	12.50
Prior Change	12.50
Tree Move	12.50
Rate Tried	% Accepted	Rev Jump Tried	% Accepted	Prior Change Tried	% Accepted	Tree Move Tried	% Accepted	Rates - Dev	Rates - Tried	Rates - Accepted	Sample Ave Acceptance	Total Ave Acceptance	
629	0.321145	112	0.098214	137	0.795620	122	0.549180	1.585782	629	0.321145	0.389000	0.359549	
592	0.271959	97	0.041237	165	0.709091	146	0.554795	1.585782	592	0.271959	0.363000	0.359560	
562	0.201068	102	0.000000	162	0.765432	174	0.436782	1.585782	562	0.201068	0.313000	0.359410	
540	0.209259	81	0.000000	178	0.707865	201	0.472637	1.585782	540	0.209259	0.334000	0.359329	
530	0.203774	92	0.000000	197	0.776650	181	0.469613	1.585782	530	0.203774	0.346000	0.359286	
545	0.240367	89	0.000000	181	0.729282	185	0.540541	1.585782	545	0.240367	0.363000	0.359298	
568	0.205986	96	0.000000	167	0.712575	169	0.544379	1.585782	568	0.205986	0.328000	0.359199	
562	0.206406	89	0.000000	187	0.679144	162	0.438272	1.585782	562	0.206406	0.314000	0.359056	
558	0.227599	84	0.000000	187	0.764706	171	0.415205	1.585782	558	0.227599	0.341000	0.358999	
566	0.222615	93	0.000000	180	0.716667	161	0.509317	1.585782	566	0.222615	0.337000	0.358930	
568	0.251761	99	0.000000	168	0.761905	165	0.642424	1.585782	568	0.251761	0.377000	0.358986	
579	0.265976	68	0.000000	157	0.719745	196	0.382653	1.585782	579	0.265976	0.342000	0.358933	
545	0.222018	89	0.000000	171	0.678363	195	0.605128	1.585782	545	0.222018	0.355000	0.358921	
565	0.221239	101	0.000000	168	0.761905	166	0.536145	1.585782	565	0.221239	0.342000	0.358868	
580	0.193103	75	0.000000	170	0.729412	175	0.451429	1.585782	580	0.193103	0.315000	0.358733	
613	0.513866	89	0.067416	158	0.759494	140	0.614286	0.893902	613	0.513866	0.527000	0.359252	
644	0.395963	110	0.063636	131	0.709924	115	0.539130	1.187528	644	0.395963	0.417000	0.359430	
645	0.435659	112	0.080357	139	0.791367	104	0.615385	1.187528	645	0.435659	0.464000	0.359750	
667	0.235382	113	0.097345	98	0.867347	122	0.688525	2.245223	667	0.235382	0.337000	0.359681	
547	0.184644	124	0.040323	163	0.773006	166	0.644578	2.245223	547	0.184644	0.339000	0.359618	
642	0.257009	127	0.094488	114	0.719298	117	0.726496	2.011916	642	0.257009	0.344000	0.359570	
621	0.267311	121	0.123967	119	0.823529	139	0.741007	2.011916	621	0.267311	0.382000	0.359638	
619	0.282714	112	0.116071	122	0.778689	147	0.632653	2.011916	619	0.282714	0.376000	0.359688	
607	0.261944	107	0.074766	129	0.751938	157	0.515924	2.011916	607	0.261944	0.345000	0.359643	
545	0.172477	84	0.000000	179	0.659218	192	0.515625	2.011916	545	0.172477	0.311000	0.359497	
583	0.262436	85	0.000000	171	0.760234	161	0.540373	1.585796	583	0.262436	0.370000	0.359529	
567	0.231041	99	0.000000	164	0.725610	170	0.647059	1.585796	567	0.231041	0.360000	0.359530	
597	0.279732	84	0.059524	160	0.737500	159	0.578616	1.585796	597	0.279732	0.382000	0.359597	
588	0.267007	100	0.010000	144	0.722222	168	0.630952	1.585796	588	0.267007	0.368000	0.359622	
621	0.294686	102	0.039216	136	0.735294	141	0.524823	1.585796	621	0.294686	0.361000	0.359626	
547	0.263254	76	0.000000	196	0.693878	181	0.602210	1.585796	547	0.263254	0.389000	0.359713	
600	0.256667	105	0.038095	145	0.786207	150	0.540000	1.585796	600	0.256667	0.353000	0.359693	
581	0.222031	73	0.000000	183	0.748634	163	0.490798	1.585796	581	0.222031	0.346000	0.359653	
608	0.240132	84	0.000000	145	0.689655	163	0.613497	1.585796	608	0.240132	0.346000	0.359613	
573	0.239092	88	0.022727	152	0.703947	187	0.663102	1.585796	573	0.239092	0.370000	0.359643	
571	0.267951	90	0.000000	176	0.744318	163	0.613497	1.585796	571	0.267951	0.384000	0.359714	
579	0.279793	84	0.000000	159	0.742138	178	0.595506	1.585796	579	0.279793	0.386000	0.359790	
575	0.262609	89	0.022472	161	0.701863	175	0.571429	1.585796	575	0.262609	0.366000	0.359808	
581	0.228916	113	0.053097	135	0.829630	171	0.584795	1.585796	581	0.228916	0.351000	0.359783	
620	0.283871	83	0.024096	143	0.741259	154	0.558442	1.585796	620	0.283871	0.370000	0.359812	
640	0.335938	94	0.042553	127	0.834646	139	0.690647	1.585796	640	0.335938	0.421000	0.359988	
608	0.337171	116	0.060345	133	0.736842	143	0.615385	1.585796	608	0.337171	0.398000	0.360096	
