Default schedule
Rate	62.50
Rev Jump	12.50
Prior Change	12.50
Tree Move	12.50
Rate Tried	% Accepted	Rev Jump Tried	% Accepted	Prior Change Tried	% Accepted	Tree Move Tried	% Accepted	Rates - Dev	Rates - Tried	Rates - Accepted	Sample Ave Acceptance	Total Ave Acceptance	
640	0.267188	103	0.087379	125	0.776000	132	0.401515	2.112851	640	0.267188	0.330000	0.368843	
629	0.271860	106	0.113208	130	0.761538	135	0.629630	2.112851	629	0.271860	0.367000	0.368837	
633	0.274882	109	0.100917	139	0.827338	119	0.781513	2.112851	633	0.274882	0.393000	0.368914	
628	0.264331	112	0.125000	114	0.842105	146	0.657534	2.112851	628	0.264331	0.372000	0.368923	
647	0.256569	107	0.074766	116	0.784483	130	0.561538	2.112851	647	0.256569	0.338000	0.368826	
584	0.255137	123	0.073171	149	0.812081	144	0.618056	2.112851	584	0.255137	0.368000	0.368824	
618	0.262136	116	0.094828	123	0.821138	143	0.594406	2.112851	618	0.262136	0.359000	0.368793	
601	0.309484	109	0.027523	150	0.780000	140	0.507143	2.112851	601	0.309484	0.377000	0.368819	
650	0.284615	103	0.067961	122	0.860656	125	0.600000	2.112851	650	0.284615	0.372000	0.368829	
632	0.303797	110	0.109091	127	0.858268	131	0.603053	2.112851	632	0.303797	0.392000	0.368900	
613	0.274062	123	0.097561	132	0.810606	132	0.590909	2.112851	613	0.274062	0.365000	0.368888	
645	0.266667	101	0.069307	118	0.881356	136	0.588235	2.112851	645	0.266667	0.363000	0.368870	
615	0.297561	121	0.090909	124	0.798387	140	0.550000	2.112851	615	0.297561	0.370000	0.368873	
632	0.238924	101	0.148515	142	0.767606	125	0.648000	2.112851	632	0.238924	0.356000	0.368834	
639	0.270736	121	0.140496	113	0.805310	127	0.393701	2.112851	639	0.270736	0.331000	0.368719	
647	0.214838	117	0.085470	136	0.801471	100	0.630000	2.112851	647	0.214838	0.321000	0.368575	
616	0.204545	106	0.018868	149	0.865772	129	0.550388	2.112851	616	0.204545	0.328000	0.368452	
652	0.277607	96	0.031250	131	0.854962	121	0.702479	2.112851	652	0.277607	0.381000	0.368490	
661	0.234493	109	0.091743	112	0.794643	118	0.516949	2.112851	661	0.234493	0.315000	0.368329	
663	0.304676	111	0.072072	120	0.800000	106	0.641509	2.112851	663	0.304676	0.374000	0.368346	
646	0.300310	102	0.049020	136	0.772059	116	0.706897	2.112851	646	0.300310	0.386000	0.368399	
625	0.324800	104	0.057692	140	0.750000	131	0.603053	2.112851	625	0.324800	0.393000	0.368472	
641	0.244930	109	0.082569	138	0.789855	112	0.598214	2.112851	641	0.244930	0.342000	0.368394	
600	0.313333	138	0.036232	135	0.874074	127	0.779528	2.112851	600	0.313333	0.410000	0.368517	
625	0.278400	112	0.071429	129	0.813953	134	0.597015	2.112851	625	0.278400	0.367000	0.368512	
639	0.289515	115	0.052174	116	0.810345	130	0.684615	2.112851	639	0.289515	0.374000	0.368528	
636	0.284591	114	0.052632	124	0.814516	126	0.674603	2.112851	636	0.284591	0.373000	0.368541	
662	0.305136	121	0.024793	110	0.800000	107	0.672897	2.112851	662	0.305136	0.365000	0.368531	
