Options:
Model:                           Discrete: Dependent
Tree File Name:                  an.treeS_hh_new.nex
Data File Name:                  hh_pol.bin2.txt
Log File Name:                   DEP_pol2.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            3996754486
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      10100000
Burn in:                         100000
MCMC ML Start:                   False
Use RJ MCMC:                     True
Zero Rates:                      Yes
Schedule File:                   DEP_pol2.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     8
Base frequency (PI's):           None
Pis used in ancestral state estimation:      Yes
Character Symbols:               00,01,10,11
Using a covarion model:          False
Normalise Q Matrix:              False
Restrictions:
    q12                          RJ MCMC
    q13                          RJ MCMC
    q21                          RJ MCMC
    q24                          RJ MCMC
    q31                          RJ MCMC
    q34                          RJ MCMC
    q42                          RJ MCMC
    q43                          RJ MCMC
Prior Information:
    Prior Categories:            100
    Priors
        RJRates - Hyper Prior exp (0.00,0.50) 
Tree Information
     Trees:                      1000
     Taxa:                       120
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	No Off Parmeters	No Off Zero	Model string	Dep / InDep	q12	q13	q21	q24	q31	q34	q42	q43	Root - P(0,0)	Root - P(0,1)	Root - P(1,0)	Root - P(1,1)	RJRates - Mean	
5490000	-136.483941	491	1	2	'0 0 0 0 0 Z 0 Z 	D	0.270671	0.270671	0.270671	0.270671	0.270671	0.000000	0.270671	0.000000	0.395489	0.015624	0.588639	0.000248	0.287253	
5491000	-133.522244	306	1	1	'0 0 0 0 0 0 Z 0 	D	0.178095	0.178095	0.178095	0.178095	0.178095	0.178095	0.000000	0.178095	0.282641	0.034109	0.622296	0.060954	0.398134	
5492000	-133.355871	536	1	2	'Z 0 0 0 0 Z 0 0 	I	0.000000	0.204045	0.204045	0.204045	0.204045	0.000000	0.204045	0.204045	0.000000	0.298936	0.000000	0.701064	0.293952	
5493000	-133.267505	489	1	2	'0 0 0 0 Z Z 0 0 	D	0.206080	0.206080	0.206080	0.206080	0.000000	0.000000	0.206080	0.206080	0.408843	0.150425	0.000000	0.440731	0.106740	
5494000	-136.518832	425	1	1	'0 0 0 0 0 0 0 Z 	D	0.145099	0.145099	0.145099	0.145099	0.145099	0.145099	0.145099	0.000000	0.060595	0.001863	0.937509	0.000033	0.281409	
5495000	-132.527248	639	1	0	'0 0 0 0 0 0 0 0 	I	0.136332	0.136332	0.136332	0.136332	0.136332	0.136332	0.136332	0.136332	0.072160	0.003930	0.876191	0.047720	0.118159	
5496000	-135.071302	665	1	2	'Z 0 0 0 0 Z 0 0 	I	0.000000	0.194202	0.194202	0.194202	0.194202	0.000000	0.194202	0.194202	0.000000	0.208918	0.000000	0.791082	0.386665	
5497000	-132.977919	823	1	0	'0 0 0 0 0 0 0 0 	I	0.165907	0.165907	0.165907	0.165907	0.165907	0.165907	0.165907	0.165907	0.203084	0.012650	0.738281	0.045986	0.288430	
5498000	-135.064395	495	1	0	'0 0 0 0 0 0 0 0 	I	0.197768	0.197768	0.197768	0.197768	0.197768	0.197768	0.197768	0.197768	0.222660	0.029873	0.659048	0.088419	0.364243	
5499000	-136.491399	47	1	1	'0 0 0 0 Z 0 0 0 	D	0.120468	0.120468	0.120468	0.120468	0.000000	0.120468	0.120468	0.120468	0.845653	0.017351	0.104299	0.032697	0.346465	
5500000	-133.683363	742	1	0	'0 0 0 0 0 0 0 0 	I	0.145835	0.145835	0.145835	0.145835	0.145835	0.145835	0.145835	0.145835	0.067995	0.004338	0.872034	0.055633	0.165824	
5501000	-137.480868	214	1	2	'Z 0 0 0 0 Z 0 0 	I	0.000000	0.250993	0.250993	0.250993	0.250993	0.000000	0.250993	0.250993	0.000000	0.423364	0.000000	0.576636	0.142910	
5502000	-134.500228	539	1	1	'0 0 0 0 Z 0 0 0 	D	0.172341	0.172341	0.172341	0.172341	0.000000	0.172341	0.172341	0.172341	0.800197	0.061847	0.081924	0.056032	0.384023	
5503000	-134.990863	456	2	0	'1 1 0 0 0 1 0 0 	D	0.187354	0.187354	0.081230	0.081230	0.081230	0.187354	0.081230	0.081230	0.410407	0.000884	0.586446	0.002264	0.335151	
5504000	-132.910030	684	1	3	'Z 0 0 0 Z Z 0 0 	D	0.000000	0.204729	0.204729	0.204729	0.000000	0.000000	0.204729	0.204729	0.000000	0.284847	0.000000	0.715153	0.153570	
5505000	-133.501852	520	1	1	'0 0 0 0 0 Z 0 0 	D	0.145996	0.145996	0.145996	0.145996	0.145996	0.000000	0.145996	0.145996	0.169696	0.055401	0.280154	0.494749	0.053097	
5506000	-132.940706	204	1	2	'0 0 0 0 Z Z 0 0 	D	0.177783	0.177783	0.177783	0.177783	0.000000	0.000000	0.177783	0.177783	0.468131	0.118807	0.000000	0.413062	0.208899	
5507000	-133.027845	116	1	0	'0 0 0 0 0 0 0 0 	I	0.137417	0.137417	0.137417	0.137417	0.137417	0.137417	0.137417	0.137417	0.074809	0.002474	0.893185	0.029533	0.105717	
5508000	-133.034324	963	1	1	'0 0 0 0 0 Z 0 0 	D	0.198471	0.198471	0.198471	0.198471	0.198471	0.000000	0.198471	0.198471	0.221659	0.133497	0.221771	0.423074	0.282763	
5509000	-135.345266	454	1	2	'0 0 0 0 Z Z 0 0 	D	0.141124	0.141124	0.141124	0.141124	0.000000	0.000000	0.141124	0.141124	0.361644	0.098087	0.000000	0.540269	0.318120	
5510000	-134.378877	441	1	2	'0 0 0 0 Z Z 0 0 	D	0.151137	0.151137	0.151137	0.151137	0.000000	0.000000	0.151137	0.151137	0.613488	0.093343	0.000000	0.293169	0.219086	
5511000	-135.683745	327	1	2	'0 0 0 0 Z 0 Z 0 	I	0.197367	0.197367	0.197367	0.197367	0.000000	0.197367	0.000000	0.197367	0.840907	0.159090	0.000002	0.000000	0.269886	
5512000	-133.726634	610	1	3	'Z 0 0 0 Z Z 0 0 	D	0.000000	0.218339	0.218339	0.218339	0.000000	0.000000	0.218339	0.218339	0.000000	0.350721	0.000000	0.649279	0.189316	
5513000	-133.853580	223	1	2	'0 0 0 0 Z Z 0 0 	D	0.174371	0.174371	0.174371	0.174371	0.000000	0.000000	0.174371	0.174371	0.355973	0.168020	0.000000	0.476007	0.462472	
5514000	-135.614827	641	1	1	'0 0 0 0 Z 0 0 0 	D	0.200181	0.200181	0.200181	0.200181	0.000000	0.200181	0.200181	0.200181	0.783733	0.059265	0.081680	0.075322	0.310372	
5515000	-137.764997	882	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	0.192176	0.192176	0.192176	0.192176	0.192176	0.192176	0.192176	0.029770	0.097908	0.457919	0.414404	0.321875	
5516000	-134.178534	87	1	2	'0 0 0 0 Z Z 0 0 	D	0.160110	0.160110	0.160110	0.160110	0.000000	0.000000	0.160110	0.160110	0.461220	0.097135	0.000000	0.441645	0.181651	
5517000	-133.499188	450	1	1	'0 0 0 0 0 Z 0 0 	D	0.215669	0.215669	0.215669	0.215669	0.215669	0.000000	0.215669	0.215669	0.250857	0.124734	0.234986	0.389422	0.265840	
5518000	-135.501089	907	1	1	'0 0 0 0 0 0 0 Z 	D	0.152109	0.152109	0.152109	0.152109	0.152109	0.152109	0.152109	0.000000	0.085821	0.000591	0.913586	0.000002	0.466762	
5519000	-133.004543	8	1	3	'0 0 0 0 Z Z Z 0 	D	0.185222	0.185222	0.185222	0.185222	0.000000	0.000000	0.000000	0.185222	0.703438	0.296561	0.000000	0.000001	0.225847	
5520000	-134.162034	325	1	3	'0 Z 0 0 Z Z 0 0 	D	0.365217	0.000000	0.365217	0.365217	0.000000	0.000000	0.365217	0.365217	0.003266	0.109208	0.000000	0.887526	0.193108	
5521000	-133.968764	568	1	1	'0 0 0 0 0 Z 0 0 	D	0.165924	0.165924	0.165924	0.165924	0.165924	0.000000	0.165924	0.165924	0.193793	0.078583	0.266287	0.461338	0.097586	
5522000	-133.082987	662	1	2	'0 0 0 0 Z Z 0 0 	D	0.221145	0.221145	0.221145	0.221145	0.000000	0.000000	0.221145	0.221145	0.351275	0.229421	0.000000	0.419304	0.406903	
5523000	-135.098933	10	1	1	'0 0 0 0 0 0 Z 0 	D	0.112302	0.112302	0.112302	0.112302	0.112302	0.112302	0.000000	0.112302	0.075948	0.001663	0.912181	0.010208	0.366245	
5524000	-135.801843	327	1	2	'Z 0 0 0 0 Z 0 0 	I	0.000000	0.166476	0.166476	0.166476	0.166476	0.000000	0.166476	0.166476	0.000000	0.146919	0.000000	0.853081	0.179246	
5525000	-136.850550	5	1	2	'0 0 0 0 0 Z 0 Z 	D	0.254504	0.254504	0.254504	0.254504	0.254504	0.000000	0.254504	0.000000	0.403558	0.026769	0.568871	0.000802	0.272443	
5526000	-133.944938	518	1	1	'0 0 0 0 0 Z 0 0 	D	0.132819	0.132819	0.132819	0.132819	0.132819	0.000000	0.132819	0.132819	0.129357	0.036218	0.264017	0.570408	0.492690	
5527000	-133.539434	286	1	0	'0 0 0 0 0 0 0 0 	I	0.143499	0.143499	0.143499	0.143499	0.143499	0.143499	0.143499	0.143499	0.058330	0.002657	0.898107	0.040906	0.194990	
5528000	-134.252281	141	1	0	'0 0 0 0 0 0 0 0 	I	0.205284	0.205284	0.205284	0.205284	0.205284	0.205284	0.205284	0.205284	0.241226	0.030680	0.645941	0.082153	0.139572	
5529000	-134.748113	308	1	2	'0 0 0 0 Z Z 0 0 	D	0.159255	0.159255	0.159255	0.159255	0.000000	0.000000	0.159255	0.159255	0.487209	0.121730	0.000000	0.391061	0.432819	
5530000	-133.152867	256	1	2	'0 0 0 0 Z 0 Z 0 	I	0.180533	0.180533	0.180533	0.180533	0.000000	0.180533	0.000000	0.180533	0.868285	0.131714	0.000001	0.000000	0.187370	
5531000	-136.143006	835	1	1	'0 0 0 0 0 0 Z 0 	D	0.163555	0.163555	0.163555	0.163555	0.163555	0.163555	0.000000	0.163555	0.243348	0.035464	0.635898	0.085290	0.314382	
5532000	-132.461539	208	1	1	'0 0 0 0 0 0 Z 0 	D	0.130678	0.130678	0.130678	0.130678	0.130678	0.130678	0.000000	0.130678	0.183725	0.004569	0.801389	0.010317	0.197782	
5533000	-133.865213	130	1	0	'0 0 0 0 0 0 0 0 	I	0.157080	0.157080	0.157080	0.157080	0.157080	0.157080	0.157080	0.157080	0.110246	0.004613	0.849595	0.035546	0.218943	
5534000	-136.338916	330	1	2	'0 0 0 0 Z Z 0 0 	D	0.277202	0.277202	0.277202	0.277202	0.000000	0.000000	0.277202	0.277202	0.301446	0.337426	0.000000	0.361127	0.304516	
5535000	-134.232424	957	1	2	'0 0 0 0 Z Z 0 0 	D	0.188936	0.188936	0.188936	0.188936	0.000000	0.000000	0.188936	0.188936	0.402451	0.148929	0.000000	0.448619	0.126596	
5536000	-136.278289	735	1	4	'Z Z 0 0 Z Z 0 0 	D	0.000000	0.000000	0.193693	0.193693	0.000000	0.000000	0.193693	0.193693	0.000000	0.004556	0.000000	0.995444	0.465435	
5537000	-136.403012	87	1	4	'Z 0 0 0 Z Z Z 0 	I	0.000000	0.195013	0.195013	0.195013	0.000000	0.000000	0.000000	0.195013	0.000000	0.999998	0.000000	0.000002	0.308046	
5538000	-132.540211	578	1	0	'0 0 0 0 0 0 0 0 	I	0.141755	0.141755	0.141755	0.141755	0.141755	0.141755	0.141755	0.141755	0.063105	0.002223	0.902866	0.031806	0.162288	
5539000	-135.249705	560	1	2	'Z 0 0 0 0 Z 0 0 	I	0.000000	0.186639	0.186639	0.186639	0.186639	0.000000	0.186639	0.186639	0.000000	0.187053	0.000000	0.812947	0.358802	
5540000	-135.815997	20	1	1	'0 0 0 0 Z 0 0 0 	D	0.211588	0.211588	0.211588	0.211588	0.000000	0.211588	0.211588	0.211588	0.793143	0.064821	0.070557	0.071480	0.283843	
5541000	-133.436694	90	1	1	'0 0 0 0 Z 0 0 0 	D	0.166182	0.166182	0.166182	0.166182	0.000000	0.166182	0.166182	0.166182	0.833999	0.035114	0.070854	0.060032	0.439132	
5542000	-134.554101	51	1	3	'0 0 0 0 Z Z Z 0 	D	0.172471	0.172471	0.172471	0.172471	0.000000	0.000000	0.000000	0.172471	0.612396	0.387602	0.000000	0.000002	0.079591	
5543000	-133.106680	266	1	2	'0 0 0 0 Z Z 0 0 	D	0.257923	0.257923	0.257923	0.257923	0.000000	0.000000	0.257923	0.257923	0.437550	0.315624	0.000000	0.246825	0.295052	
5544000	-134.106001	890	1	1	'0 0 0 0 0 Z 0 0 	D	0.184201	0.184201	0.184201	0.184201	0.184201	0.000000	0.184201	0.184201	0.189890	0.103572	0.198760	0.507778	0.196619	
5545000	-134.144349	41	1	2	'0 0 0 0 Z Z 0 0 	D	0.216341	0.216341	0.216341	0.216341	0.000000	0.000000	0.216341	0.216341	0.360401	0.200335	0.000000	0.439264	0.173022	
5546000	-135.186397	525	1	3	'0 Z 0 0 Z Z 0 0 	D	0.359521	0.000000	0.359521	0.359521	0.000000	0.000000	0.359521	0.359521	0.010415	0.137003	0.000000	0.852581	0.375538	
5547000	-141.090802	643	1	4	'0 Z 0 0 Z Z Z 0 	D	0.625264	0.000000	0.625264	0.625264	0.000000	0.000000	0.000000	0.625264	0.353221	0.646778	0.000000	0.000000	0.458518	
5548000	-132.652953	242	1	1	'0 0 0 0 0 Z 0 0 	D	0.161809	0.161809	0.161809	0.161809	0.161809	0.000000	0.161809	0.161809	0.226239	0.037913	0.310654	0.425194	0.262648	
5549000	-138.237302	203	1	3	'Z 0 0 0 Z Z 0 0 	D	0.000000	0.303734	0.303734	0.303734	0.000000	0.000000	0.303734	0.303734	0.000000	0.489252	0.000000	0.510747	0.281571	
5550000	-134.626782	824	1	1	'0 0 0 0 0 0 Z 0 	D	0.141030	0.141030	0.141030	0.141030	0.141030	0.141030	0.000000	0.141030	0.256017	0.014676	0.708289	0.021018	0.433142	
5551000	-133.416421	256	1	0	'0 0 0 0 0 0 0 0 	I	0.155442	0.155442	0.155442	0.155442	0.155442	0.155442	0.155442	0.155442	0.255357	0.026200	0.651588	0.066855	0.331930	
5552000	-135.475647	553	1	3	'0 0 0 0 Z Z Z 0 	D	0.224294	0.224294	0.224294	0.224294	0.000000	0.000000	0.000000	0.224294	0.558038	0.441961	0.000000	0.000001	0.403519	
5553000	-132.618715	587	1	1	'0 0 0 0 0 Z 0 0 	D	0.193646	0.193646	0.193646	0.193646	0.193646	0.000000	0.193646	0.193646	0.233919	0.100682	0.237947	0.427453	0.243117	
5554000	-136.454326	543	1	3	'Z 0 0 0 Z Z 0 0 	D	0.000000	0.290424	0.290424	0.290424	0.000000	0.000000	0.290424	0.290424	0.000000	0.469801	0.000000	0.530199	0.495141	
5555000	-133.709652	196	1	3	'0 0 0 0 Z Z Z 0 	D	0.186550	0.186550	0.186550	0.186550	0.000000	0.000000	0.000000	0.186550	0.708746	0.291252	0.000000	0.000001	0.477512	
5556000	-136.128519	463	1	1	'0 0 0 0 Z 0 0 0 	D	0.236282	0.236282	0.236282	0.236282	0.000000	0.236282	0.236282	0.236282	0.768386	0.095633	0.059428	0.076554	0.034992	
5557000	-136.222302	180	1	2	'0 0 0 0 0 Z 0 Z 	D	0.222435	0.222435	0.222435	0.222435	0.222435	0.000000	0.222435	0.000000	0.371921	0.010276	0.617687	0.000116	0.282955	
5558000	-133.608466	167	1	0	'0 0 0 0 0 0 0 0 	I	0.124867	0.124867	0.124867	0.124867	0.124867	0.124867	0.124867	0.124867	0.046624	0.002417	0.904082	0.046876	0.062172	
5559000	-134.518964	355	1	1	'0 0 0 0 Z 0 0 0 	D	0.147882	0.147882	0.147882	0.147882	0.000000	0.147882	0.147882	0.147882	0.834325	0.051860	0.069964	0.043850	0.153866	
5560000	-135.631537	436	1	2	'0 0 0 0 Z 0 Z 0 	I	0.198925	0.198925	0.198925	0.198925	0.000000	0.198925	0.000000	0.198925	0.867286	0.132712	0.000002	0.000000	0.308852	
5561000	-132.950610	780	1	3	'Z 0 0 0 Z Z 0 0 	D	0.000000	0.178297	0.178297	0.178297	0.000000	0.000000	0.178297	0.178297	0.000000	0.221509	0.000000	0.778491	0.159378	
5562000	-134.240097	421	1	1	'0 0 0 0 Z 0 0 0 	D	0.168734	0.168734	0.168734	0.168734	0.000000	0.168734	0.168734	0.168734	0.806929	0.034923	0.091986	0.066162	0.153412	
5563000	-132.990110	577	1	2	'0 0 0 0 Z Z 0 0 	D	0.186598	0.186598	0.186598	0.186598	0.000000	0.000000	0.186598	0.186598	0.328448	0.206017	0.000000	0.465535	0.486776	
5564000	-134.310985	1	1	3	'Z 0 0 0 Z Z 0 0 	D	0.000000	0.227684	0.227684	0.227684	0.000000	0.000000	0.227684	0.227684	0.000000	0.341100	0.000000	0.658900	0.245157	
5565000	-132.983641	245	1	2	'0 0 0 0 Z Z 0 0 	D	0.216893	0.216893	0.216893	0.216893	0.000000	0.000000	0.216893	0.216893	0.336612	0.240243	0.000000	0.423145	0.193746	
5566000	-133.546889	33	1	0	'0 0 0 0 0 0 0 0 	I	0.171130	0.171130	0.171130	0.171130	0.171130	0.171130	0.171130	0.171130	0.128421	0.009282	0.804170	0.058126	0.057423	
5567000	-132.788104	63	1	0	'0 0 0 0 0 0 0 0 	I	0.116806	0.116806	0.116806	0.116806	0.116806	0.116806	0.116806	0.116806	0.020469	0.000404	0.960187	0.018940	0.048772	
5568000	-139.172645	208	1	2	'0 0 Z 0 0 Z 0 0 	D	0.335156	0.335156	0.000000	0.335156	0.335156	0.000000	0.335156	0.335156	0.428322	0.002404	0.509364	0.059910	0.105932	
5569000	-133.627153	963	1	0	'0 0 0 0 0 0 0 0 	I	0.175114	0.175114	0.175114	0.175114	0.175114	0.175114	0.175114	0.175114	0.161735	0.016141	0.747522	0.074602	0.294142	
5570000	-134.049242	166	1	1	'0 0 0 0 0 Z 0 0 	D	0.136803	0.136803	0.136803	0.136803	0.136803	0.000000	0.136803	0.136803	0.138861	0.046286	0.213440	0.601414	0.279897	
5571000	-136.297348	215	1	1	'0 0 0 0 0 0 Z 0 	D	0.213761	0.213761	0.213761	0.213761	0.213761	0.213761	0.000000	0.213761	0.343470	0.083098	0.474264	0.099169	0.384229	
5572000	-133.765967	828	1	1	'0 0 0 0 0 Z 0 0 	D	0.163401	0.163401	0.163401	0.163401	0.163401	0.000000	0.163401	0.163401	0.186275	0.093095	0.225216	0.495414	0.414755	
5573000	-134.373967	643	1	0	'0 0 0 0 0 0 0 0 	I	0.149324	0.149324	0.149324	0.149324	0.149324	0.149324	0.149324	0.149324	0.069870	0.002832	0.891182	0.036117	0.258903	
5574000	-136.562305	45	1	0	'0 0 0 0 0 0 0 0 	I	0.237650	0.237650	0.237650	0.237650	0.237650	0.237650	0.237650	0.237650	0.288444	0.069069	0.518364	0.124124	0.068212	
5575000	-135.514879	598	1	1	'0 0 0 0 0 Z 0 0 	D	0.146232	0.146232	0.146232	0.146232	0.146232	0.000000	0.146232	0.146232	0.134733	0.030405	0.257975	0.576887	0.283475	
5576000	-135.409463	371	1	1	'0 0 0 0 Z 0 0 0 	D	0.183064	0.183064	0.183064	0.183064	0.000000	0.183064	0.183064	0.183064	0.724892	0.099831	0.098292	0.076986	0.190357	
5577000	-133.144118	15	1	2	'0 0 0 0 Z Z 0 0 	D	0.198134	0.198134	0.198134	0.198134	0.000000	0.000000	0.198134	0.198134	0.393933	0.170970	0.000000	0.435097	0.315081	
5578000	-135.554680	977	1	1	'0 0 0 0 0 0 Z 0 	D	0.121511	0.121511	0.121511	0.121511	0.121511	0.121511	0.000000	0.121511	0.105606	0.004580	0.854400	0.035414	0.368601	
5579000	-132.850594	403	1	0	'0 0 0 0 0 0 0 0 	I	0.144609	0.144609	0.144609	0.144609	0.144609	0.144609	0.144609	0.144609	0.101879	0.008912	0.817677	0.071531	0.174872	
5580000	-133.960292	423	1	1	'0 0 0 0 0 Z 0 0 	D	0.252709	0.252709	0.252709	0.252709	0.252709	0.000000	0.252709	0.252709	0.245045	0.223254	0.171347	0.360354	0.427160	
5581000	-132.800529	688	1	1	'0 0 0 0 0 Z 0 0 	D	0.243319	0.243319	0.243319	0.243319	0.243319	0.000000	0.243319	0.243319	0.247983	0.228960	0.233531	0.289526	0.406593	
5582000	-135.116473	85	1	3	'0 0 0 0 0 Z Z Z 	D	0.168029	0.168029	0.168029	0.168029	0.168029	0.000000	0.000000	0.000000	0.320081	0.001934	0.677985	0.000000	0.261699	
5583000	-133.360336	787	1	3	'0 0 0 0 Z Z Z 0 	D	0.190276	0.190276	0.190276	0.190276	0.000000	0.000000	0.000000	0.190276	0.645080	0.354918	0.000000	0.000002	0.321081	
5584000	-132.036462	403	1	2	'0 0 0 0 Z Z 0 0 	D	0.212848	0.212848	0.212848	0.212848	0.000000	0.000000	0.212848	0.212848	0.293295	0.276481	0.000000	0.430224	0.318434	
5585000	-134.210283	900	1	1	'0 0 0 0 0 Z 0 0 	D	0.179574	0.179574	0.179574	0.179574	0.179574	0.000000	0.179574	0.179574	0.201625	0.115000	0.234195	0.449180	0.215843	
5586000	-133.876018	326	1	1	'0 0 0 0 0 Z 0 0 	D	0.215474	0.215474	0.215474	0.215474	0.215474	0.000000	0.215474	0.215474	0.234723	0.172457	0.235463	0.357358	0.107063	
5587000	-133.722242	47	1	1	'0 0 0 0 0 Z 0 0 	D	0.237391	0.237391	0.237391	0.237391	0.237391	0.000000	0.237391	0.237391	0.235799	0.202828	0.186868	0.374505	0.104021	
5588000	-134.663043	66	1	4	'Z Z 0 0 Z Z 0 0 	D	0.000000	0.000000	0.251898	0.251898	0.000000	0.000000	0.251898	0.251898	0.000000	0.028080	0.000000	0.971920	0.152104	
5589000	-133.723884	676	1	3	'Z 0 0 0 Z Z 0 0 	D	0.000000	0.222594	0.222594	0.222594	0.000000	0.000000	0.222594	0.222594	0.000000	0.353405	0.000000	0.646595	0.489949	
5590000	-134.534567	90	1	3	'0 0 0 0 Z Z Z 0 	D	0.151197	0.151197	0.151197	0.151197	0.000000	0.000000	0.000000	0.151197	0.561127	0.438871	0.000000	0.000001	0.256694	
5591000	-135.108586	652	1	2	'0 0 0 0 Z 0 Z 0 	I	0.169147	0.169147	0.169147	0.169147	0.000000	0.169147	0.000000	0.169147	0.935834	0.064161	0.000004	0.000000	0.405474	
5592000	-132.845878	880	1	2	'0 0 0 0 Z Z 0 0 	D	0.161378	0.161378	0.161378	0.161378	0.000000	0.000000	0.161378	0.161378	0.590456	0.104546	0.000000	0.304998	0.194873	
5593000	-134.141759	800	1	3	'0 Z 0 0 Z Z 0 0 	D	0.347650	0.000000	0.347650	0.347650	0.000000	0.000000	0.347650	0.347650	0.007292	0.134046	0.000000	0.858663	0.260883	
5594000	-133.452164	722	1	3	'Z 0 0 0 Z Z 0 0 	D	0.000000	0.242897	0.242897	0.242897	0.000000	0.000000	0.242897	0.242897	0.000000	0.388676	0.000000	0.611324	0.352405	
5595000	-131.699996	950	1	3	'Z 0 0 0 Z Z 0 0 	D	0.000000	0.212539	0.212539	0.212539	0.000000	0.000000	0.212539	0.212539	0.000000	0.339532	0.000000	0.660468	0.245571	
5596000	-133.755093	237	1	3	'Z 0 0 0 Z Z 0 0 	D	0.000000	0.187009	0.187009	0.187009	0.000000	0.000000	0.187009	0.187009	0.000000	0.286428	0.000000	0.713572	0.429178	
5597000	-133.262572	539	1	1	'0 0 0 0 0 Z 0 0 	D	0.229082	0.229082	0.229082	0.229082	0.229082	0.000000	0.229082	0.229082	0.231653	0.190483	0.181023	0.396841	0.267544	
5598000	-133.727907	260	1	1	'0 0 0 0 0 Z 0 0 	D	0.239705	0.239705	0.239705	0.239705	0.239705	0.000000	0.239705	0.239705	0.250086	0.226712	0.209049	0.314154	0.120949	
5599000	-133.053132	961	1	1	'0 0 0 0 0 Z 0 0 	D	0.170121	0.170121	0.170121	0.170121	0.170121	0.000000	0.170121	0.170121	0.218277	0.064819	0.271239	0.445665	0.368177	
5600000	-133.613311	334	1	2	'0 0 0 0 Z Z 0 0 	D	0.169896	0.169896	0.169896	0.169896	0.000000	0.000000	0.169896	0.169896	0.380154	0.152402	0.000000	0.467444	0.365650	
5601000	-134.684171	238	1	1	'0 0 0 0 0 Z 0 0 	D	0.257336	0.257336	0.257336	0.257336	0.257336	0.000000	0.257336	0.257336	0.233795	0.234913	0.153972	0.377319	0.204043	
5602000	-132.099340	272	1	3	'Z 0 0 0 Z Z 0 0 	D	0.000000	0.241366	0.241366	0.241366	0.000000	0.000000	0.241366	0.241366	0.000000	0.390486	0.000000	0.609514	0.206875	
5603000	-133.306729	959	1	1	'0 0 0 0 0 Z 0 0 	D	0.208175	0.208175	0.208175	0.208175	0.208175	0.000000	0.208175	0.208175	0.227710	0.132988	0.227974	0.411328	0.139715	
5604000	-134.340670	387	1	1	'0 0 0 0 0 Z 0 0 	D	0.154345	0.154345	0.154345	0.154345	0.154345	0.000000	0.154345	0.154345	0.159858	0.053826	0.220470	0.565845	0.411879	
5605000	-134.652061	916	1	2	'0 0 0 0 Z Z 0 0 	D	0.242435	0.242435	0.242435	0.242435	0.000000	0.000000	0.242435	0.242435	0.315805	0.278315	0.000000	0.405880	0.141463	
5606000	-135.755115	654	1	1	'0 0 0 0 0 Z 0 0 	D	0.146957	0.146957	0.146957	0.146957	0.146957	0.000000	0.146957	0.146957	0.157465	0.064827	0.268023	0.509685	0.128144	
5607000	-132.586318	270	1	1	'0 0 0 0 0 Z 0 0 	D	0.187133	0.187133	0.187133	0.187133	0.187133	0.000000	0.187133	0.187133	0.208059	0.102427	0.245339	0.444176	0.450339	
5608000	-136.021131	44	1	2	'0 0 0 0 Z Z 0 0 	D	0.301189	0.301189	0.301189	0.301189	0.000000	0.000000	0.301189	0.301189	0.291519	0.347998	0.000000	0.360483	0.439482	
5609000	-132.623072	880	1	3	'0 0 0 0 Z Z Z 0 	D	0.184285	0.184285	0.184285	0.184285	0.000000	0.000000	0.000000	0.184285	0.766000	0.233999	0.000000	0.000001	0.430922	
5610000	-134.004921	595	1	1	'0 0 0 0 0 0 Z 0 	D	0.141343	0.141343	0.141343	0.141343	0.141343	0.141343	0.000000	0.141343	0.166006	0.009991	0.781924	0.042079	0.362475	
5611000	-133.893298	557	1	0	'0 0 0 0 0 0 0 0 	I	0.142058	0.142058	0.142058	0.142058	0.142058	0.142058	0.142058	0.142058	0.062363	0.002199	0.903575	0.031863	0.126206	
5612000	-132.799498	619	1	2	'0 0 0 0 Z Z 0 0 	D	0.185825	0.185825	0.185825	0.185825	0.000000	0.000000	0.185825	0.185825	0.429234	0.198031	0.000000	0.372735	0.440594	
5613000	-134.862963	356	1	1	'0 0 0 0 Z 0 0 0 	D	0.171143	0.171143	0.171143	0.171143	0.000000	0.171143	0.171143	0.171143	0.866498	0.028205	0.056921	0.048377	0.446809	
5614000	-133.211782	753	1	1	'0 0 0 0 0 Z 0 0 	D	0.206266	0.206266	0.206266	0.206266	0.206266	0.000000	0.206266	0.206266	0.248116	0.156977	0.226252	0.368655	0.100785	
5615000	-132.259027	301	2	2	'0 0 1 1 Z Z 0 1 	D	0.152771	0.152771	0.225576	0.225576	0.000000	0.000000	0.152771	0.225576	0.147516	0.272610	0.000000	0.579874	0.308064	
5616000	-133.520833	107	1	1	'0 0 0 0 0 Z 0 0 	D	0.178049	0.178049	0.178049	0.178049	0.178049	0.000000	0.178049	0.178049	0.207371	0.128524	0.273017	0.391088	0.408251	
5617000	-133.613086	700	1	1	'0 0 0 0 0 Z 0 0 	D	0.230767	0.230767	0.230767	0.230767	0.230767	0.000000	0.230767	0.230767	0.241494	0.186253	0.192596	0.379657	0.421048	
5618000	-132.732238	123	1	2	'0 0 0 0 Z Z 0 0 	D	0.166243	0.166243	0.166243	0.166243	0.000000	0.000000	0.166243	0.166243	0.378142	0.213503	0.000000	0.408355	0.174171	
