Options:
Model:                           Discrete: Dependent
Tree File Name:                  an.treeS_hh_new.nex
Data File Name:                  hh_agr.txt
Log File Name:                   DEP_agr.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            884579305
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      10100000
Burn in:                         100000
MCMC ML Start:                   False
Use RJ MCMC:                     True
Zero Rates:                      Yes
Schedule File:                   DEP_agr.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     8
Base frequency (PI's):           None
Pis used in ancestral state estimation:      Yes
Character Symbols:               00,01,10,11
Using a covarion model:          False
Normalise Q Matrix:              False
Restrictions:
    q12                          RJ MCMC
    q13                          RJ MCMC
    q21                          RJ MCMC
    q24                          RJ MCMC
    q31                          RJ MCMC
    q34                          RJ MCMC
    q42                          RJ MCMC
    q43                          RJ MCMC
Prior Information:
    Prior Categories:            100
    Priors
        RJRates - Hyper Prior exp (0.00,0.50) 
Tree Information
     Trees:                      1000
     Taxa:                       120
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	No Off Parmeters	No Off Zero	Model string	Dep / InDep	q12	q13	q21	q24	q31	q34	q42	q43	Root - P(0,0)	Root - P(0,1)	Root - P(1,0)	Root - P(1,1)	RJRates - Mean	
5100000	-137.290387	869	1	2	'Z 0 0 0 0 0 0 Z 	D	0.000000	0.176203	0.176203	0.176203	0.176203	0.176203	0.176203	0.000000	0.000749	0.153848	0.044941	0.800462	0.221585	
5101000	-135.451577	334	1	1	'0 0 0 0 0 0 0 Z 	D	0.195219	0.195219	0.195219	0.195219	0.195219	0.195219	0.195219	0.000000	0.027375	0.206286	0.100524	0.665816	0.258339	
5102000	-136.612392	324	1	1	'0 0 0 0 0 0 0 Z 	D	0.170468	0.170468	0.170468	0.170468	0.170468	0.170468	0.170468	0.000000	0.017283	0.189918	0.079020	0.713778	0.310615	
5103000	-136.479214	811	1	1	'0 0 0 0 0 0 0 Z 	D	0.240777	0.240777	0.240777	0.240777	0.240777	0.240777	0.240777	0.000000	0.053944	0.249327	0.117402	0.579328	0.217986	
5104000	-138.283661	498	1	1	'0 0 0 0 0 0 0 Z 	D	0.339260	0.339260	0.339260	0.339260	0.339260	0.339260	0.339260	0.000000	0.103469	0.279472	0.148402	0.468658	0.251500	
5105000	-137.021266	966	1	1	'0 0 0 0 0 0 0 Z 	D	0.253056	0.253056	0.253056	0.253056	0.253056	0.253056	0.253056	0.000000	0.076929	0.248335	0.144799	0.529937	0.160315	
5106000	-138.663528	858	1	1	'0 0 0 0 0 0 Z 0 	D	0.183680	0.183680	0.183680	0.183680	0.183680	0.183680	0.000000	0.183680	0.042065	0.898393	0.033491	0.026050	0.349483	
5107000	-136.341355	265	1	1	'0 0 0 0 0 0 0 Z 	D	0.173006	0.173006	0.173006	0.173006	0.173006	0.173006	0.173006	0.000000	0.028559	0.248755	0.187832	0.534853	0.230550	
5108000	-140.576579	844	1	3	'0 0 0 0 Z 0 Z Z 	D	0.174965	0.174965	0.174965	0.174965	0.000000	0.174965	0.000000	0.000000	0.064857	0.935142	0.000000	0.000001	0.463337	
5109000	-137.444353	446	1	3	'0 0 0 0 Z 0 Z Z 	D	0.196827	0.196827	0.196827	0.196827	0.000000	0.196827	0.000000	0.000000	0.120576	0.879423	0.000000	0.000000	0.090637	
5110000	-136.969144	290	1	1	'0 0 0 0 0 0 0 Z 	D	0.270546	0.270546	0.270546	0.270546	0.270546	0.270546	0.270546	0.000000	0.065378	0.258469	0.172548	0.503605	0.314443	
5111000	-138.511324	619	1	3	'0 0 0 0 Z 0 Z Z 	D	0.170984	0.170984	0.170984	0.170984	0.000000	0.170984	0.000000	0.000000	0.103649	0.896351	0.000000	0.000000	0.153949	
5112000	-136.988286	619	1	1	'0 0 0 0 0 0 0 Z 	D	0.211842	0.211842	0.211842	0.211842	0.211842	0.211842	0.211842	0.000000	0.035978	0.217412	0.106895	0.639715	0.451905	
5113000	-136.750659	754	1	1	'0 0 0 0 0 0 0 Z 	D	0.255610	0.255610	0.255610	0.255610	0.255610	0.255610	0.255610	0.000000	0.056895	0.244309	0.135698	0.563098	0.244452	
5114000	-135.931490	432	1	1	'0 0 0 0 0 0 0 Z 	D	0.258944	0.258944	0.258944	0.258944	0.258944	0.258944	0.258944	0.000000	0.062611	0.255333	0.127390	0.554666	0.108859	
5115000	-136.009378	716	1	1	'0 0 0 0 0 0 0 Z 	D	0.193556	0.193556	0.193556	0.193556	0.193556	0.193556	0.193556	0.000000	0.013145	0.215231	0.065177	0.706448	0.346100	
5116000	-136.913081	566	1	2	'Z 0 0 0 0 0 0 Z 	D	0.000000	0.153376	0.153376	0.153376	0.153376	0.153376	0.153376	0.000000	0.000062	0.143993	0.033119	0.822826	0.280131	
5117000	-139.043222	697	1	2	'0 0 0 0 0 0 Z Z 	D	0.222289	0.222289	0.222289	0.222289	0.222289	0.222289	0.000000	0.000000	0.087297	0.866405	0.046298	0.000000	0.270662	
5118000	-137.063293	736	1	2	'Z 0 0 0 0 0 0 Z 	D	0.000000	0.189470	0.189470	0.189470	0.189470	0.189470	0.189470	0.000000	0.008408	0.142593	0.118042	0.730957	0.356119	
5119000	-136.655687	649	1	1	'0 0 0 0 0 0 0 Z 	D	0.220363	0.220363	0.220363	0.220363	0.220363	0.220363	0.220363	0.000000	0.036399	0.246292	0.089261	0.628048	0.399646	
5120000	-135.913915	411	1	3	'0 0 0 0 Z 0 Z Z 	D	0.159421	0.159421	0.159421	0.159421	0.000000	0.159421	0.000000	0.000000	0.111481	0.888519	0.000000	0.000000	0.148560	
5121000	-137.859689	425	1	2	'Z 0 0 0 0 0 0 Z 	D	0.000000	0.182600	0.182600	0.182600	0.182600	0.182600	0.182600	0.000000	0.000603	0.115297	0.048012	0.836089	0.468838	
5122000	-138.049763	892	1	1	'0 0 0 0 0 0 0 Z 	D	0.327946	0.327946	0.327946	0.327946	0.327946	0.327946	0.327946	0.000000	0.109091	0.264457	0.170403	0.456049	0.167469	
5123000	-135.745275	581	1	1	'0 0 0 0 0 0 0 Z 	D	0.211365	0.211365	0.211365	0.211365	0.211365	0.211365	0.211365	0.000000	0.023103	0.222194	0.079757	0.674945	0.170384	
5124000	-137.799008	657	1	2	'Z 0 0 0 0 0 0 Z 	D	0.000000	0.180483	0.180483	0.180483	0.180483	0.180483	0.180483	0.000000	0.000235	0.142535	0.058740	0.798490	0.212966	
5125000	-138.807195	796	1	2	'Z 0 0 0 0 0 0 Z 	D	0.000000	0.226632	0.226632	0.226632	0.226632	0.226632	0.226632	0.000000	0.000820	0.118312	0.078757	0.802111	0.251517	
5126000	-136.367956	280	1	1	'0 0 0 0 0 0 0 Z 	D	0.215525	0.215525	0.215525	0.215525	0.215525	0.215525	0.215525	0.000000	0.026598	0.232180	0.089249	0.651973	0.196614	
5127000	-135.777597	334	1	1	'0 0 0 0 0 0 0 Z 	D	0.175462	0.175462	0.175462	0.175462	0.175462	0.175462	0.175462	0.000000	0.019392	0.191213	0.088269	0.701126	0.306952	
5128000	-139.438234	996	1	3	'0 0 0 0 Z 0 Z Z 	D	0.146371	0.146371	0.146371	0.146371	0.000000	0.146371	0.000000	0.000000	0.025291	0.974709	0.000000	0.000000	0.149482	
5129000	-140.882968	781	1	1	'0 0 0 0 0 0 Z 0 	D	0.126061	0.126061	0.126061	0.126061	0.126061	0.126061	0.000000	0.126061	0.044976	0.890388	0.020621	0.044016	0.126618	
5130000	-139.453717	696	1	3	'0 0 0 0 Z Z 0 Z 	D	0.163914	0.163914	0.163914	0.163914	0.000000	0.000000	0.163914	0.000000	0.000649	0.172249	0.000000	0.827102	0.338350	
5131000	-135.989646	253	1	1	'0 0 0 0 0 0 0 Z 	D	0.191963	0.191963	0.191963	0.191963	0.191963	0.191963	0.191963	0.000000	0.036935	0.214213	0.207079	0.541772	0.451782	
5132000	-137.439902	947	1	2	'Z 0 0 0 0 0 0 Z 	D	0.000000	0.222239	0.222239	0.222239	0.222239	0.222239	0.222239	0.000000	0.001676	0.180797	0.094949	0.722578	0.299612	
5133000	-137.188176	961	1	3	'0 0 0 0 Z 0 Z Z 	D	0.177577	0.177577	0.177577	0.177577	0.000000	0.177577	0.000000	0.000000	0.051854	0.948146	0.000000	0.000000	0.466080	
5134000	-138.807875	52	1	1	'0 0 0 0 0 0 0 Z 	D	0.160993	0.160993	0.160993	0.160993	0.160993	0.160993	0.160993	0.000000	0.005864	0.199852	0.049343	0.744942	0.414640	
5135000	-136.145847	821	1	1	'0 0 0 0 0 0 0 Z 	D	0.233775	0.233775	0.233775	0.233775	0.233775	0.233775	0.233775	0.000000	0.043349	0.237775	0.114477	0.604399	0.260005	
5136000	-136.800561	251	1	1	'0 0 0 0 0 0 0 Z 	D	0.294191	0.294191	0.294191	0.294191	0.294191	0.294191	0.294191	0.000000	0.051432	0.266471	0.108046	0.574052	0.416940	
5137000	-138.421824	640	1	2	'Z 0 0 0 0 0 0 Z 	D	0.000000	0.155533	0.155533	0.155533	0.155533	0.155533	0.155533	0.000000	0.000878	0.125844	0.049879	0.823399	0.150619	
5138000	-138.242913	258	1	1	'0 0 0 0 0 0 0 Z 	D	0.158707	0.158707	0.158707	0.158707	0.158707	0.158707	0.158707	0.000000	0.006632	0.211150	0.064666	0.717551	0.365811	
5139000	-135.949422	578	1	1	'0 0 0 0 0 0 0 Z 	D	0.240369	0.240369	0.240369	0.240369	0.240369	0.240369	0.240369	0.000000	0.030138	0.244517	0.087183	0.638162	0.339582	
5140000	-137.095686	286	1	1	'0 0 0 0 0 0 0 Z 	D	0.170971	0.170971	0.170971	0.170971	0.170971	0.170971	0.170971	0.000000	0.010240	0.189605	0.051148	0.749007	0.131782	
5141000	-135.623238	308	1	1	'0 0 0 0 0 0 0 Z 	D	0.214794	0.214794	0.214794	0.214794	0.214794	0.214794	0.214794	0.000000	0.030657	0.214768	0.093366	0.661209	0.403739	
5142000	-142.205508	109	1	3	'0 0 0 0 Z Z 0 Z 	D	0.156013	0.156013	0.156013	0.156013	0.000000	0.000000	0.156013	0.000000	0.002546	0.127191	0.000000	0.870262	0.064482	
5143000	-136.902949	677	1	1	'0 0 0 0 0 0 0 Z 	D	0.209822	0.209822	0.209822	0.209822	0.209822	0.209822	0.209822	0.000000	0.032100	0.245613	0.093975	0.628312	0.248609	
5144000	-137.763017	932	1	2	'Z 0 0 0 0 0 0 Z 	D	0.000000	0.206266	0.206266	0.206266	0.206266	0.206266	0.206266	0.000000	0.001268	0.138936	0.059908	0.799888	0.247977	
5145000	-136.683448	918	1	1	'0 0 0 0 0 0 0 Z 	D	0.195644	0.195644	0.195644	0.195644	0.195644	0.195644	0.195644	0.000000	0.035683	0.223245	0.104457	0.636615	0.168584	
5146000	-138.738801	410	1	1	'0 0 0 0 0 0 Z 0 	D	0.193354	0.193354	0.193354	0.193354	0.193354	0.193354	0.000000	0.193354	0.063080	0.891373	0.025686	0.019861	0.097538	
5147000	-138.226109	46	1	1	'0 0 0 0 0 0 Z 0 	D	0.171345	0.171345	0.171345	0.171345	0.171345	0.171345	0.000000	0.171345	0.052713	0.907429	0.019768	0.020090	0.073730	
5148000	-136.762938	572	1	1	'0 0 0 0 0 0 0 Z 	D	0.281606	0.281606	0.281606	0.281606	0.281606	0.281606	0.281606	0.000000	0.059110	0.272781	0.128741	0.539368	0.222327	
5149000	-137.672388	860	1	1	'0 0 0 0 0 0 0 Z 	D	0.268960	0.268960	0.268960	0.268960	0.268960	0.268960	0.268960	0.000000	0.078019	0.268634	0.135658	0.517689	0.381647	
5150000	-140.988580	987	1	3	'0 0 0 0 Z Z 0 Z 	D	0.156498	0.156498	0.156498	0.156498	0.000000	0.000000	0.156498	0.000000	0.016507	0.295038	0.000000	0.688454	0.230504	
5151000	-137.572203	254	1	1	'0 0 0 0 0 0 Z 0 	D	0.133723	0.133723	0.133723	0.133723	0.133723	0.133723	0.000000	0.133723	0.022090	0.941618	0.021808	0.014484	0.359981	
5152000	-136.831516	828	1	1	'0 0 0 0 0 0 0 Z 	D	0.238362	0.238362	0.238362	0.238362	0.238362	0.238362	0.238362	0.000000	0.038272	0.243050	0.109024	0.609653	0.385027	
5153000	-136.502989	741	1	1	'0 0 0 0 0 0 0 Z 	D	0.177987	0.177987	0.177987	0.177987	0.177987	0.177987	0.177987	0.000000	0.022705	0.254169	0.079872	0.643254	0.255768	
5154000	-136.306817	516	1	1	'0 0 0 0 0 0 0 Z 	D	0.207151	0.207151	0.207151	0.207151	0.207151	0.207151	0.207151	0.000000	0.015061	0.305788	0.063978	0.615172	0.099384	
5155000	-135.519372	378	1	1	'0 0 0 0 0 0 0 Z 	D	0.208050	0.208050	0.208050	0.208050	0.208050	0.208050	0.208050	0.000000	0.016990	0.234872	0.056482	0.691656	0.360361	
5156000	-136.195903	308	1	3	'0 0 0 0 Z 0 Z Z 	D	0.178515	0.178515	0.178515	0.178515	0.000000	0.178515	0.000000	0.000000	0.078243	0.921756	0.000000	0.000001	0.454345	
5157000	-135.152782	44	1	1	'0 0 0 0 0 0 0 Z 	D	0.176101	0.176101	0.176101	0.176101	0.176101	0.176101	0.176101	0.000000	0.014279	0.206994	0.062057	0.716671	0.213148	
5158000	-136.311982	548	1	1	'0 0 0 0 0 0 0 Z 	D	0.227608	0.227608	0.227608	0.227608	0.227608	0.227608	0.227608	0.000000	0.039337	0.249050	0.108910	0.602703	0.224303	
5159000	-138.201793	587	1	2	'Z 0 0 0 0 0 0 Z 	D	0.000000	0.168654	0.168654	0.168654	0.168654	0.168654	0.168654	0.000000	0.000118	0.139240	0.043837	0.816805	0.069045	
5160000	-135.249516	389	1	1	'0 0 0 0 0 0 0 Z 	D	0.199760	0.199760	0.199760	0.199760	0.199760	0.199760	0.199760	0.000000	0.013442	0.237046	0.062414	0.687099	0.120001	
5161000	-137.520532	746	1	1	'0 0 0 0 0 0 0 Z 	D	0.194229	0.194229	0.194229	0.194229	0.194229	0.194229	0.194229	0.000000	0.020355	0.216337	0.071306	0.692002	0.352006	
5162000	-136.308199	752	1	2	'Z 0 0 0 0 0 0 Z 	D	0.000000	0.223870	0.223870	0.223870	0.223870	0.223870	0.223870	0.000000	0.000794	0.324967	0.037552	0.636687	0.485629	
5163000	-134.333021	153	2	1	'0 0 0 1 0 1 0 Z 	D	0.222424	0.222424	0.222424	0.107017	0.222424	0.107017	0.222424	0.000000	0.000468	0.006193	0.010532	0.982807	0.135746	
5164000	-138.890179	188	1	1	'0 0 0 0 0 0 0 Z 	D	0.339576	0.339576	0.339576	0.339576	0.339576	0.339576	0.339576	0.000000	0.102466	0.281539	0.146990	0.469005	0.449688	
5165000	-137.058034	343	1	1	'0 0 0 0 0 0 0 Z 	D	0.239128	0.239128	0.239128	0.239128	0.239128	0.239128	0.239128	0.000000	0.049150	0.249775	0.118556	0.582519	0.404315	
5166000	-139.720949	304	1	0	'0 0 0 0 0 0 0 0 	I	0.167270	0.167270	0.167270	0.167270	0.167270	0.167270	0.167270	0.167270	0.022787	0.167626	0.096884	0.712704	0.238094	
5167000	-137.918727	6	1	1	'0 0 0 0 0 0 0 Z 	D	0.300637	0.300637	0.300637	0.300637	0.300637	0.300637	0.300637	0.000000	0.072650	0.277481	0.146658	0.503211	0.275175	
5168000	-135.826738	768	1	1	'0 0 0 0 0 0 0 Z 	D	0.246602	0.246602	0.246602	0.246602	0.246602	0.246602	0.246602	0.000000	0.054678	0.278535	0.109218	0.557569	0.491159	
5169000	-135.218929	834	1	1	'0 0 0 0 0 0 0 Z 	D	0.194220	0.194220	0.194220	0.194220	0.194220	0.194220	0.194220	0.000000	0.029184	0.239989	0.080008	0.650819	0.476960	
5170000	-136.625003	433	1	1	'0 0 0 0 0 0 0 Z 	D	0.216377	0.216377	0.216377	0.216377	0.216377	0.216377	0.216377	0.000000	0.018735	0.212569	0.064820	0.703876	0.266215	
5171000	-138.534847	871	1	2	'0 0 0 0 0 0 Z Z 	D	0.193272	0.193272	0.193272	0.193272	0.193272	0.193272	0.000000	0.000000	0.048462	0.886024	0.065513	0.000001	0.470304	
5172000	-137.116819	251	1	1	'0 0 0 0 0 0 0 Z 	D	0.146586	0.146586	0.146586	0.146586	0.146586	0.146586	0.146586	0.000000	0.009196	0.208417	0.045261	0.737126	0.161572	
5173000	-137.337650	969	1	2	'Z 0 0 0 0 0 0 Z 	D	0.000000	0.188403	0.188403	0.188403	0.188403	0.188403	0.188403	0.000000	0.000827	0.113441	0.048921	0.836811	0.263592	
5174000	-141.832952	722	1	2	'Z 0 0 0 0 0 Z 0 	D	0.000000	0.144283	0.144283	0.144283	0.144283	0.144283	0.000000	0.144283	0.000000	0.999992	0.000000	0.000008	0.189895	
5175000	-138.222196	194	1	2	'Z 0 0 0 0 0 0 Z 	D	0.000000	0.243520	0.243520	0.243520	0.243520	0.243520	0.243520	0.000000	0.002606	0.133244	0.082686	0.781464	0.394361	
5176000	-138.751829	364	1	2	'0 0 0 0 0 0 Z Z 	D	0.192171	0.192171	0.192171	0.192171	0.192171	0.192171	0.000000	0.000000	0.067247	0.846762	0.085991	0.000000	0.119742	
5177000	-137.373038	319	1	1	'0 0 0 0 0 0 0 Z 	D	0.207915	0.207915	0.207915	0.207915	0.207915	0.207915	0.207915	0.000000	0.027715	0.280995	0.072716	0.618573	0.247348	
5178000	-132.135105	7	2	2	'0 0 0 Z 0 0 1 Z 	D	0.532992	0.532992	0.532992	0.000000	0.532992	0.532992	0.213234	0.000000	0.059757	0.010424	0.274358	0.655461	0.270918	
5179000	-138.870268	748	1	1	'0 0 0 0 0 0 0 Z 	D	0.365601	0.365601	0.365601	0.365601	0.365601	0.365601	0.365601	0.000000	0.129571	0.279028	0.183672	0.407729	0.407773	
5180000	-136.767730	731	1	3	'0 0 0 0 Z 0 Z Z 	D	0.171154	0.171154	0.171154	0.171154	0.000000	0.171154	0.000000	0.000000	0.064802	0.935198	0.000000	0.000000	0.354922	
5181000	-139.656423	916	1	2	'Z 0 0 0 0 0 0 Z 	D	0.000000	0.258018	0.258018	0.258018	0.258018	0.258018	0.258018	0.000000	0.003420	0.130545	0.101175	0.764859	0.429703	
5182000	-136.621557	306	1	1	'0 0 0 0 0 0 0 Z 	D	0.181344	0.181344	0.181344	0.181344	0.181344	0.181344	0.181344	0.000000	0.010159	0.213414	0.051506	0.724921	0.413254	
5183000	-138.299018	461	1	3	'0 0 0 0 Z 0 Z Z 	D	0.204529	0.204529	0.204529	0.204529	0.000000	0.204529	0.000000	0.000000	0.106308	0.893691	0.000000	0.000000	0.341604	
5184000	-138.565800	629	1	3	'0 0 0 0 Z 0 Z Z 	D	0.153922	0.153922	0.153922	0.153922	0.000000	0.153922	0.000000	0.000000	0.041745	0.958254	0.000000	0.000000	0.079932	
5185000	-136.013995	551	1	1	'0 0 0 0 0 0 0 Z 	D	0.193049	0.193049	0.193049	0.193049	0.193049	0.193049	0.193049	0.000000	0.024364	0.233018	0.081680	0.660938	0.394953	
5186000	-138.781982	130	1	2	'Z 0 0 0 0 0 0 Z 	D	0.000000	0.174837	0.174837	0.174837	0.174837	0.174837	0.174837	0.000000	0.000202	0.179498	0.053370	0.766931	0.463344	
5187000	-136.198582	757	1	1	'0 0 0 0 0 0 0 Z 	D	0.203918	0.203918	0.203918	0.203918	0.203918	0.203918	0.203918	0.000000	0.034194	0.235903	0.173307	0.556597	0.261120	
5188000	-143.563956	736	1	3	'Z 0 0 0 0 0 Z Z 	D	0.000000	0.226633	0.226633	0.226633	0.226633	0.226633	0.000000	0.000000	0.000000	0.999999	0.000000	0.000000	0.249388	
5189000	-136.662197	37	1	3	'0 0 0 0 Z 0 Z Z 	D	0.190608	0.190608	0.190608	0.190608	0.000000	0.190608	0.000000	0.000000	0.049042	0.950957	0.000000	0.000000	0.105065	
5190000	-137.825618	646	1	2	'0 0 0 0 0 0 Z Z 	D	0.199248	0.199248	0.199248	0.199248	0.199248	0.199248	0.000000	0.000000	0.041551	0.906716	0.051732	0.000000	0.122719	
5191000	-136.429433	531	1	1	'0 0 0 0 0 0 0 Z 	D	0.193248	0.193248	0.193248	0.193248	0.193248	0.193248	0.193248	0.000000	0.023650	0.234121	0.076619	0.665610	0.402279	
5192000	-136.622449	475	1	1	'0 0 0 0 0 0 0 Z 	D	0.229493	0.229493	0.229493	0.229493	0.229493	0.229493	0.229493	0.000000	0.043597	0.262741	0.097620	0.596043	0.380572	
5193000	-136.793994	2	1	1	'0 0 0 0 0 0 0 Z 	D	0.155255	0.155255	0.155255	0.155255	0.155255	0.155255	0.155255	0.000000	0.005600	0.154539	0.047814	0.792047	0.469356	
5194000	-137.415241	672	1	1	'0 0 0 0 0 0 0 Z 	D	0.272318	0.272318	0.272318	0.272318	0.272318	0.272318	0.272318	0.000000	0.039649	0.232807	0.103087	0.624457	0.343639	
5195000	-136.712277	892	1	1	'0 0 0 0 0 0 0 Z 	D	0.166545	0.166545	0.166545	0.166545	0.166545	0.166545	0.166545	0.000000	0.020752	0.170452	0.104901	0.703896	0.384267	
5196000	-135.276440	74	1	1	'0 0 0 0 0 0 0 Z 	D	0.182651	0.182651	0.182651	0.182651	0.182651	0.182651	0.182651	0.000000	0.023789	0.195439	0.089136	0.691636	0.370356	
5197000	-136.979480	908	1	1	'0 0 0 0 0 0 0 Z 	D	0.270427	0.270427	0.270427	0.270427	0.270427	0.270427	0.270427	0.000000	0.050219	0.257987	0.102868	0.588926	0.285206	
5198000	-139.539909	931	1	2	'0 0 0 0 0 Z 0 Z 	D	0.277874	0.277874	0.277874	0.277874	0.277874	0.000000	0.277874	0.000000	0.006560	0.208369	0.000069	0.785002	0.494644	
5199000	-137.020515	412	1	1	'0 0 0 0 0 0 0 Z 	D	0.218748	0.218748	0.218748	0.218748	0.218748	0.218748	0.218748	0.000000	0.023054	0.258433	0.072925	0.645588	0.163237	
5200000	-136.297620	37	1	1	'0 0 0 0 0 0 0 Z 	D	0.230959	0.230959	0.230959	0.230959	0.230959	0.230959	0.230959	0.000000	0.024972	0.283289	0.086022	0.605717	0.429223	
5201000	-135.971087	920	1	1	'0 0 0 0 0 0 0 Z 	D	0.209893	0.209893	0.209893	0.209893	0.209893	0.209893	0.209893	0.000000	0.045395	0.235493	0.114004	0.605108	0.129568	
5202000	-138.606057	215	1	2	'0 0 0 0 0 0 Z Z 	D	0.204461	0.204461	0.204461	0.204461	0.204461	0.204461	0.000000	0.000000	0.102022	0.862717	0.035260	0.000000	0.339079	
5203000	-136.985650	71	1	1	'0 0 0 0 0 0 0 Z 	D	0.283685	0.283685	0.283685	0.283685	0.283685	0.283685	0.283685	0.000000	0.064476	0.257511	0.147456	0.530557	0.383531	
5204000	-137.898441	356	1	1	'0 0 0 0 0 0 0 Z 	D	0.192009	0.192009	0.192009	0.192009	0.192009	0.192009	0.192009	0.000000	0.016125	0.244504	0.084639	0.654732	0.156068	
5205000	-137.200107	611	1	1	'0 0 0 0 0 0 0 Z 	D	0.174492	0.174492	0.174492	0.174492	0.174492	0.174492	0.174492	0.000000	0.016643	0.177778	0.080827	0.724753	0.082765	
5206000	-139.183178	71	1	2	'0 0 0 0 0 Z 0 Z 	D	0.204058	0.204058	0.204058	0.204058	0.204058	0.000000	0.204058	0.000000	0.004125	0.161424	0.000037	0.834414	0.497777	
5207000	-138.203611	834	1	1	'0 0 0 0 0 0 0 Z 	D	0.361318	0.361318	0.361318	0.361318	0.361318	0.361318	0.361318	0.000000	0.129043	0.285320	0.165076	0.420560	0.415805	
5208000	-137.432796	916	1	1	'0 0 0 0 0 0 0 Z 	D	0.171766	0.171766	0.171766	0.171766	0.171766	0.171766	0.171766	0.000000	0.012093	0.163222	0.093028	0.731657	0.105944	
5209000	-137.534296	418	1	1	'0 0 0 0 0 0 0 Z 	D	0.260782	0.260782	0.260782	0.260782	0.260782	0.260782	0.260782	0.000000	0.056349	0.291750	0.106752	0.545149	0.327778	
5210000	-139.514005	404	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	0.102396	0.102396	0.102396	0.102396	0.102396	0.102396	0.102396	0.000006	0.010513	0.005603	0.983879	0.072029	
5211000	-141.044728	701	1	1	'0 0 0 0 Z 0 0 0 	D	0.186290	0.186290	0.186290	0.186290	0.000000	0.186290	0.186290	0.186290	0.018735	0.281927	0.050609	0.648730	0.183777	
5212000	-139.872832	399	1	2	'0 0 0 0 0 0 Z Z 	D	0.229244	0.229244	0.229244	0.229244	0.229244	0.229244	0.000000	0.000000	0.082739	0.865879	0.051382	0.000000	0.358624	
5213000	-135.994088	728	1	1	'0 0 0 0 0 0 0 Z 	D	0.243440	0.243440	0.243440	0.243440	0.243440	0.243440	0.243440	0.000000	0.036450	0.236237	0.093856	0.633457	0.274461	
5214000	-135.746914	938	1	2	'Z 0 0 0 0 0 0 Z 	D	0.000000	0.179627	0.179627	0.179627	0.179627	0.179627	0.179627	0.000000	0.000216	0.154622	0.054515	0.790648	0.245063	
5215000	-136.791201	223	1	2	'Z 0 0 0 0 0 0 Z 	D	0.000000	0.211114	0.211114	0.211114	0.211114	0.211114	0.211114	0.000000	0.001103	0.167627	0.093962	0.737308	0.490648	
5216000	-137.892971	121	1	2	'Z 0 0 0 0 0 0 Z 	D	0.000000	0.207104	0.207104	0.207104	0.207104	0.207104	0.207104	0.000000	0.000756	0.121555	0.054623	0.823066	0.098097	
5217000	-140.850608	87	1	1	'0 Z 0 0 0 0 0 0 	D	0.190989	0.000000	0.190989	0.190989	0.190989	0.190989	0.190989	0.190989	0.000343	0.050335	0.046713	0.902609	0.068113	
5218000	-137.391311	744	1	3	'0 0 0 0 Z 0 Z Z 	D	0.230039	0.230039	0.230039	0.230039	0.000000	0.230039	0.000000	0.000000	0.170573	0.829427	0.000000	0.000000	0.139791	
5219000	-137.467193	929	1	1	'0 0 0 0 0 0 0 Z 	D	0.283287	0.283287	0.283287	0.283287	0.283287	0.283287	0.283287	0.000000	0.091659	0.268115	0.201039	0.439186	0.374211	
5220000	-136.266545	756	1	1	'0 0 0 0 0 0 0 Z 	D	0.166494	0.166494	0.166494	0.166494	0.166494	0.166494	0.166494	0.000000	0.008445	0.208916	0.056938	0.725701	0.422676	
5221000	-136.529053	135	1	1	'0 0 0 0 0 0 0 Z 	D	0.222916	0.222916	0.222916	0.222916	0.222916	0.222916	0.222916	0.000000	0.082245	0.254480	0.230690	0.432585	0.429564	
5222000	-137.380551	141	1	2	'Z 0 0 0 0 0 0 Z 	D	0.000000	0.193995	0.193995	0.193995	0.193995	0.193995	0.193995	0.000000	0.000313	0.149883	0.060429	0.789375	0.135623	
5223000	-137.739450	846	1	1	'0 0 0 0 0 0 0 Z 	D	0.161179	0.161179	0.161179	0.161179	0.161179	0.161179	0.161179	0.000000	0.014833	0.270994	0.071390	0.642783	0.177640	
5224000	-135.705506	149	1	1	'0 0 0 0 0 0 0 Z 	D	0.225692	0.225692	0.225692	0.225692	0.225692	0.225692	0.225692	0.000000	0.087382	0.244756	0.253557	0.414305	0.199749	
5225000	-136.827024	194	1	1	'0 0 0 0 0 0 0 Z 	D	0.284234	0.284234	0.284234	0.284234	0.284234	0.284234	0.284234	0.000000	0.064694	0.259407	0.124833	0.551066	0.088335	
5226000	-139.449544	978	1	2	'0 Z 0 0 0 0 Z 0 	D	0.227308	0.000000	0.227308	0.227308	0.227308	0.227308	0.000000	0.227308	0.047928	0.828568	0.059336	0.064167	0.340767	
5227000	-140.410924	992	1	1	'0 0 0 0 Z 0 0 0 	D	0.148677	0.148677	0.148677	0.148677	0.000000	0.148677	0.148677	0.148677	0.014681	0.168031	0.082990	0.734298	0.376980	
5228000	-136.939674	299	1	2	'Z 0 0 0 0 0 0 Z 	D	0.000000	0.207396	0.207396	0.207396	0.207396	0.207396	0.207396	0.000000	0.002080	0.115824	0.071869	0.810227	0.344552	
