Options:
Model:                           Discrete: Dependent
Tree File Name:                  an.treeS_hh_new.nex
Data File Name:                  hh_alt_pol.bin3.txt
Log File Name:                   DEP_pol3_alt.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            3245969453
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      10100000
Burn in:                         100000
MCMC ML Start:                   False
Use RJ MCMC:                     True
Zero Rates:                      Yes
Schedule File:                   DEP_pol3_alt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     8
Base frequency (PI's):           None
Pis used in ancestral state estimation:      Yes
Character Symbols:               00,01,10,11
Using a covarion model:          False
Normalise Q Matrix:              False
Restrictions:
    q12                          RJ MCMC
    q13                          RJ MCMC
    q21                          RJ MCMC
    q24                          RJ MCMC
    q31                          RJ MCMC
    q34                          RJ MCMC
    q42                          RJ MCMC
    q43                          RJ MCMC
Prior Information:
    Prior Categories:            100
    Priors
        RJRates - Hyper Prior exp (0.00,0.50) 
Tree Information
     Trees:                      1000
     Taxa:                       120
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	No Off Parmeters	No Off Zero	Model string	Dep / InDep	q12	q13	q21	q24	q31	q34	q42	q43	Root - P(0,0)	Root - P(0,1)	Root - P(1,0)	Root - P(1,1)	RJRates - Mean	
3985000	-110.217442	98	1	1	'0 0 0 0 0 Z 0 0 	D	0.126815	0.126815	0.126815	0.126815	0.126815	0.000000	0.126815	0.126815	0.054359	0.000569	0.938230	0.006842	0.366992	
3986000	-110.749812	926	1	1	'0 0 0 0 0 Z 0 0 	D	0.120394	0.120394	0.120394	0.120394	0.120394	0.000000	0.120394	0.120394	0.075470	0.000804	0.915848	0.007878	0.425313	
3987000	-112.692365	238	1	1	'0 0 0 0 0 Z 0 0 	D	0.084234	0.084234	0.084234	0.084234	0.084234	0.000000	0.084234	0.084234	0.011721	0.000033	0.985823	0.002423	0.055349	
3988000	-110.740162	687	1	1	'0 0 0 0 0 Z 0 0 	D	0.158288	0.158288	0.158288	0.158288	0.158288	0.000000	0.158288	0.158288	0.145986	0.001659	0.845263	0.007093	0.076652	
3989000	-111.566623	506	1	1	'0 0 0 0 0 Z 0 0 	D	0.167562	0.167562	0.167562	0.167562	0.167562	0.000000	0.167562	0.167562	0.106121	0.004316	0.861676	0.027887	0.136457	
3990000	-112.309773	384	1	1	'0 0 0 0 0 Z 0 0 	D	0.160053	0.160053	0.160053	0.160053	0.160053	0.000000	0.160053	0.160053	0.141766	0.001379	0.850906	0.005949	0.389546	
3991000	-109.268940	112	1	1	'0 0 0 0 0 Z 0 0 	D	0.095789	0.095789	0.095789	0.095789	0.095789	0.000000	0.095789	0.095789	0.029929	0.000070	0.968128	0.001872	0.199048	
3992000	-109.968357	721	1	1	'0 0 0 0 0 Z 0 0 	D	0.130735	0.130735	0.130735	0.130735	0.130735	0.000000	0.130735	0.130735	0.118949	0.003797	0.853646	0.023609	0.286091	
3993000	-114.906324	509	1	1	'0 0 Z 0 0 0 0 0 	D	0.065722	0.065722	0.000000	0.065722	0.065722	0.065722	0.065722	0.065722	0.002095	0.000000	0.997511	0.000394	0.102040	
3994000	-113.106401	239	1	1	'0 0 0 Z 0 0 0 0 	D	0.104314	0.104314	0.104314	0.000000	0.104314	0.104314	0.104314	0.104314	0.004369	0.000003	0.992345	0.003284	0.062805	
3995000	-111.285299	567	1	1	'0 0 0 0 0 Z 0 0 	D	0.152047	0.152047	0.152047	0.152047	0.152047	0.000000	0.152047	0.152047	0.090161	0.001563	0.896774	0.011502	0.264440	
3996000	-111.033463	842	1	1	'0 0 0 0 0 Z 0 0 	D	0.123275	0.123275	0.123275	0.123275	0.123275	0.000000	0.123275	0.123275	0.046112	0.000185	0.951068	0.002635	0.454706	
3997000	-109.499629	394	1	1	'0 0 0 0 0 Z 0 0 	D	0.145924	0.145924	0.145924	0.145924	0.145924	0.000000	0.145924	0.145924	0.094812	0.002907	0.880598	0.021683	0.332732	
3998000	-111.328132	622	1	1	'0 0 0 0 0 Z 0 0 	D	0.131038	0.131038	0.131038	0.131038	0.131038	0.000000	0.131038	0.131038	0.062094	0.000603	0.930205	0.007098	0.185032	
3999000	-109.359055	333	1	3	'0 0 0 0 Z Z Z 0 	D	0.095645	0.095645	0.095645	0.095645	0.000000	0.000000	0.000000	0.095645	0.993022	0.006972	0.000006	0.000000	0.172597	
4000000	-108.955639	730	1	3	'0 0 0 0 Z Z Z 0 	D	0.149211	0.149211	0.149211	0.149211	0.000000	0.000000	0.000000	0.149211	0.954397	0.045602	0.000001	0.000000	0.366035	
4001000	-108.769433	336	1	1	'0 0 0 0 0 Z 0 0 	D	0.158809	0.158809	0.158809	0.158809	0.158809	0.000000	0.158809	0.158809	0.505070	0.005282	0.484937	0.004712	0.274374	
4002000	-111.311784	463	1	1	'0 0 0 0 0 Z 0 0 	D	0.080599	0.080599	0.080599	0.080599	0.080599	0.000000	0.080599	0.080599	0.009956	0.000013	0.988940	0.001092	0.284418	
4003000	-111.406936	697	1	1	'0 0 0 0 0 Z 0 0 	D	0.160661	0.160661	0.160661	0.160661	0.160661	0.000000	0.160661	0.160661	0.113047	0.004566	0.854107	0.028280	0.323158	
4004000	-115.526639	112	1	4	'0 0 0 0 Z Z Z Z 	D	0.091294	0.091294	0.091294	0.091294	0.000000	0.000000	0.000000	0.000000	0.999459	0.000454	0.000087	0.000000	0.115957	
4005000	-112.103268	210	1	2	'0 0 Z 0 0 Z 0 0 	D	0.126487	0.126487	0.000000	0.126487	0.126487	0.000000	0.126487	0.126487	0.057309	0.000000	0.941335	0.001356	0.094000	
4006000	-111.891897	453	1	0	'0 0 0 0 0 0 0 0 	I	0.094632	0.094632	0.094632	0.094632	0.094632	0.094632	0.094632	0.094632	0.018883	0.000262	0.967424	0.013431	0.126476	
4007000	-109.620107	182	1	1	'0 0 0 0 0 Z 0 0 	D	0.094172	0.094172	0.094172	0.094172	0.094172	0.000000	0.094172	0.094172	0.019463	0.000046	0.978512	0.001979	0.483452	
4008000	-113.597691	345	1	2	'0 0 0 Z 0 0 Z 0 	D	0.078349	0.078349	0.078349	0.000000	0.078349	0.078349	0.000000	0.078349	0.004076	0.000001	0.994846	0.001077	0.307300	
4009000	-114.296843	71	1	2	'0 0 0 Z 0 0 Z 0 	D	0.111511	0.111511	0.111511	0.000000	0.111511	0.111511	0.000000	0.111511	0.014540	0.000035	0.969959	0.015466	0.307153	
4010000	-111.497744	403	1	2	'0 0 0 0 Z Z 0 0 	D	0.101001	0.101001	0.101001	0.101001	0.000000	0.000000	0.101001	0.101001	0.983832	0.005574	0.000016	0.010577	0.141249	
4011000	-110.470084	618	1	1	'0 0 0 0 0 Z 0 0 	D	0.140145	0.140145	0.140145	0.140145	0.140145	0.000000	0.140145	0.140145	0.089534	0.001619	0.895178	0.013669	0.176850	
4012000	-113.590465	875	1	2	'0 0 0 0 0 Z 0 Z 	D	0.164672	0.164672	0.164672	0.164672	0.164672	0.000000	0.164672	0.000000	0.064310	0.000298	0.935391	0.000001	0.359467	
4013000	-109.508588	323	1	1	'0 0 0 0 0 Z 0 0 	D	0.136675	0.136675	0.136675	0.136675	0.136675	0.000000	0.136675	0.136675	0.080261	0.000505	0.915413	0.003821	0.117296	
4014000	-112.221470	565	1	2	'0 0 Z 0 0 Z 0 0 	D	0.104402	0.104402	0.000000	0.104402	0.104402	0.000000	0.104402	0.104402	0.134799	0.000001	0.863468	0.001732	0.244897	
4015000	-111.673570	861	1	1	'0 0 0 0 0 Z 0 0 	D	0.080549	0.080549	0.080549	0.080549	0.080549	0.000000	0.080549	0.080549	0.021107	0.000037	0.977321	0.001535	0.139044	
4016000	-106.537878	144	2	1	'1 1 0 Z 1 1 0 0 	D	0.074148	0.074148	0.337330	0.000000	0.074148	0.074148	0.337330	0.337330	0.000389	0.000002	0.972974	0.026636	0.227940	
4017000	-113.118916	346	1	1	'0 0 Z 0 0 0 0 0 	D	0.074744	0.074744	0.000000	0.074744	0.074744	0.074744	0.074744	0.074744	0.004623	0.000000	0.994161	0.001216	0.108490	
4018000	-108.552019	660	1	1	'0 0 0 0 0 Z 0 0 	D	0.113967	0.113967	0.113967	0.113967	0.113967	0.000000	0.113967	0.113967	0.361294	0.008318	0.617429	0.012959	0.130171	
4019000	-112.357752	666	1	1	'0 0 0 0 0 Z 0 0 	D	0.092993	0.092993	0.092993	0.092993	0.092993	0.000000	0.092993	0.092993	0.045576	0.001896	0.919059	0.033470	0.121361	
4020000	-110.030662	449	1	3	'0 0 0 0 Z Z Z 0 	D	0.146083	0.146083	0.146083	0.146083	0.000000	0.000000	0.000000	0.146083	0.954650	0.045348	0.000001	0.000000	0.398980	
4021000	-113.251325	81	1	3	'0 0 0 0 0 Z Z Z 	D	0.143201	0.143201	0.143201	0.143201	0.143201	0.000000	0.000000	0.000000	0.061406	0.000606	0.937989	0.000000	0.169928	
4022000	-112.387964	895	1	3	'0 0 0 0 Z Z Z 0 	D	0.100004	0.100004	0.100004	0.100004	0.000000	0.000000	0.000000	0.100004	0.994537	0.005375	0.000087	0.000000	0.139737	
4023000	-110.692182	767	1	1	'0 0 0 0 0 Z 0 0 	D	0.115401	0.115401	0.115401	0.115401	0.115401	0.000000	0.115401	0.115401	0.046816	0.001190	0.931289	0.020705	0.239945	
4024000	-110.057790	219	1	1	'0 0 0 0 0 Z 0 0 	D	0.130692	0.130692	0.130692	0.130692	0.130692	0.000000	0.130692	0.130692	0.087267	0.000347	0.909731	0.002655	0.227238	
4025000	-111.201219	895	1	3	'0 0 0 0 Z Z Z 0 	D	0.141752	0.141752	0.141752	0.141752	0.000000	0.000000	0.000000	0.141752	0.981496	0.018479	0.000024	0.000000	0.212951	
4026000	-109.559771	418	1	3	'0 0 0 0 Z Z Z 0 	D	0.117523	0.117523	0.117523	0.117523	0.000000	0.000000	0.000000	0.117523	0.990300	0.009698	0.000002	0.000000	0.211212	
4027000	-112.475507	681	1	2	'0 0 0 0 Z Z 0 0 	D	0.132721	0.132721	0.132721	0.132721	0.000000	0.000000	0.132721	0.132721	0.976306	0.013274	0.000023	0.010397	0.434658	
4028000	-112.540290	708	1	2	'0 0 0 0 Z Z 0 0 	D	0.138250	0.138250	0.138250	0.138250	0.000000	0.000000	0.138250	0.138250	0.982579	0.006308	0.000017	0.011096	0.168947	
4029000	-110.479040	958	1	1	'0 0 0 0 0 Z 0 0 	D	0.137439	0.137439	0.137439	0.137439	0.137439	0.000000	0.137439	0.137439	0.080791	0.003001	0.888027	0.028180	0.487150	
4030000	-114.164725	756	1	1	'0 0 Z 0 0 0 0 0 	D	0.105801	0.105801	0.000000	0.105801	0.105801	0.105801	0.105801	0.105801	0.008731	0.000001	0.988563	0.002705	0.249035	
4031000	-115.197206	49	1	2	'0 0 0 Z 0 0 Z 0 	D	0.131821	0.131821	0.131821	0.000000	0.131821	0.131821	0.000000	0.131821	0.024248	0.000069	0.955702	0.019980	0.103524	
4032000	-112.799532	437	1	1	'0 0 0 Z 0 0 0 0 	D	0.106103	0.106103	0.106103	0.000000	0.106103	0.106103	0.106103	0.106103	0.003790	0.000002	0.994266	0.001942	0.304453	
4033000	-109.837035	850	1	1	'0 0 0 0 0 Z 0 0 	D	0.125405	0.125405	0.125405	0.125405	0.125405	0.000000	0.125405	0.125405	0.069769	0.001307	0.914233	0.014692	0.468684	
4034000	-111.687256	141	1	1	'0 0 0 0 0 Z 0 0 	D	0.107552	0.107552	0.107552	0.107552	0.107552	0.000000	0.107552	0.107552	0.058510	0.000124	0.939679	0.001687	0.392075	
4035000	-110.435187	309	1	1	'0 0 0 0 0 Z 0 0 	D	0.106671	0.106671	0.106671	0.106671	0.106671	0.000000	0.106671	0.106671	0.037186	0.000550	0.949916	0.012347	0.114256	
4036000	-109.586878	418	1	3	'0 0 0 0 Z Z Z 0 	D	0.116199	0.116199	0.116199	0.116199	0.000000	0.000000	0.000000	0.116199	0.990550	0.009448	0.000002	0.000000	0.480641	
4037000	-110.305178	336	1	2	'0 0 0 0 Z Z 0 0 	D	0.133900	0.133900	0.133900	0.133900	0.000000	0.000000	0.133900	0.133900	0.992033	0.005684	0.000001	0.002282	0.105022	
4038000	-108.284139	206	1	1	'0 0 0 0 0 Z 0 0 	D	0.128178	0.128178	0.128178	0.128178	0.128178	0.000000	0.128178	0.128178	0.079041	0.000111	0.919802	0.001045	0.454143	
4039000	-109.876802	96	1	1	'0 0 0 0 0 Z 0 0 	D	0.089891	0.089891	0.089891	0.089891	0.089891	0.000000	0.089891	0.089891	0.018269	0.000112	0.976556	0.005063	0.108447	
4040000	-111.300216	45	1	1	'0 0 0 0 0 Z 0 0 	D	0.140315	0.140315	0.140315	0.140315	0.140315	0.000000	0.140315	0.140315	0.079114	0.000998	0.910700	0.009189	0.140618	
4041000	-111.737225	524	1	1	'0 0 0 0 0 Z 0 0 	D	0.155423	0.155423	0.155423	0.155423	0.155423	0.000000	0.155423	0.155423	0.091356	0.000706	0.903622	0.004316	0.252829	
4042000	-109.392617	647	2	1	'1 1 0 1 0 Z 0 1 	D	0.116356	0.116356	0.049311	0.116356	0.049311	0.000000	0.049311	0.116356	0.059151	0.000132	0.934875	0.005842	0.120573	
4043000	-114.177573	619	1	2	'0 0 0 0 0 Z 0 Z 	D	0.149943	0.149943	0.149943	0.149943	0.149943	0.000000	0.149943	0.000000	0.087750	0.001175	0.911067	0.000007	0.184850	
4044000	-114.460350	180	1	3	'0 0 0 0 0 Z Z Z 	D	0.180583	0.180583	0.180583	0.180583	0.180583	0.000000	0.000000	0.000000	0.088928	0.000748	0.910325	0.000000	0.077634	
4045000	-114.228376	874	1	3	'0 0 0 0 0 Z Z Z 	D	0.185077	0.185077	0.185077	0.185077	0.185077	0.000000	0.000000	0.000000	0.074127	0.000840	0.925033	0.000000	0.213108	
4046000	-112.700984	770	1	1	'0 0 0 Z 0 0 0 0 	D	0.096885	0.096885	0.096885	0.000000	0.096885	0.096885	0.096885	0.096885	0.009084	0.000025	0.982858	0.008034	0.196455	
4047000	-110.395842	894	1	1	'0 0 0 0 0 Z 0 0 	D	0.116694	0.116694	0.116694	0.116694	0.116694	0.000000	0.116694	0.116694	0.241821	0.002304	0.749219	0.006656	0.167942	
4048000	-113.083783	51	1	2	'0 0 0 0 0 Z 0 Z 	D	0.109447	0.109447	0.109447	0.109447	0.109447	0.000000	0.109447	0.000000	0.066203	0.001314	0.932469	0.000014	0.184010	
4049000	-108.602334	312	2	0	'1 1 0 1 0 1 0 0 	I	0.062105	0.062105	0.112249	0.062105	0.112249	0.062105	0.112249	0.112249	0.012273	0.000426	0.954218	0.033084	0.066023	
4050000	-111.469609	707	1	0	'0 0 0 0 0 0 0 0 	I	0.073112	0.073112	0.073112	0.073112	0.073112	0.073112	0.073112	0.073112	0.002277	0.000004	0.995902	0.001818	0.029353	
4051000	-111.620277	18	1	1	'0 0 0 0 0 Z 0 0 	D	0.103319	0.103319	0.103319	0.103319	0.103319	0.000000	0.103319	0.103319	0.033034	0.000276	0.959727	0.006962	0.079749	
4052000	-111.300743	555	1	1	'0 0 0 0 0 Z 0 0 	D	0.116364	0.116364	0.116364	0.116364	0.116364	0.000000	0.116364	0.116364	0.068111	0.000579	0.925016	0.006295	0.341544	
4053000	-114.675795	488	1	2	'0 0 0 0 0 Z 0 Z 	D	0.140529	0.140529	0.140529	0.140529	0.140529	0.000000	0.140529	0.000000	0.054947	0.000374	0.944678	0.000001	0.078126	
4054000	-110.469649	836	1	1	'0 0 0 0 0 Z 0 0 	D	0.119319	0.119319	0.119319	0.119319	0.119319	0.000000	0.119319	0.119319	0.047999	0.000798	0.938593	0.012611	0.207588	
4055000	-110.625323	176	1	1	'0 0 0 0 0 Z 0 0 	D	0.109832	0.109832	0.109832	0.109832	0.109832	0.000000	0.109832	0.109832	0.028606	0.000064	0.969758	0.001571	0.339201	
4056000	-110.675512	241	1	1	'0 0 0 0 0 Z 0 0 	D	0.123512	0.123512	0.123512	0.123512	0.123512	0.000000	0.123512	0.123512	0.083874	0.000243	0.913794	0.002089	0.364639	
4057000	-108.027859	661	1	3	'0 0 0 0 Z Z Z 0 	D	0.102471	0.102471	0.102471	0.102471	0.000000	0.000000	0.000000	0.102471	0.988679	0.011319	0.000002	0.000000	0.020127	
4058000	-111.100988	227	2	1	'0 0 1 0 0 Z 1 1 	D	0.155499	0.155499	0.263955	0.155499	0.155499	0.000000	0.263955	0.263955	0.118173	0.010340	0.820428	0.051060	0.207728	
4059000	-113.516975	2	1	1	'0 0 Z 0 0 0 0 0 	D	0.084910	0.084910	0.000000	0.084910	0.084910	0.084910	0.084910	0.084910	0.003836	0.000001	0.993813	0.002350	0.275797	
4060000	-110.014968	772	1	1	'0 0 0 0 0 Z 0 0 	D	0.112052	0.112052	0.112052	0.112052	0.112052	0.000000	0.112052	0.112052	0.050209	0.001543	0.923607	0.024641	0.141865	
4061000	-111.253646	283	1	1	'0 0 0 0 0 Z 0 0 	D	0.144634	0.144634	0.144634	0.144634	0.144634	0.000000	0.144634	0.144634	0.112908	0.002936	0.866135	0.018022	0.161540	
4062000	-111.030427	753	1	1	'0 0 0 0 0 Z 0 0 	D	0.167221	0.167221	0.167221	0.167221	0.167221	0.000000	0.167221	0.167221	0.129655	0.006678	0.829287	0.034379	0.458832	
4063000	-111.564859	481	1	1	'0 0 0 0 0 Z 0 0 	D	0.108771	0.108771	0.108771	0.108771	0.108771	0.000000	0.108771	0.108771	0.063771	0.001982	0.909890	0.024357	0.396530	
4064000	-113.000231	186	1	1	'0 0 0 0 0 Z 0 0 	D	0.078546	0.078546	0.078546	0.078546	0.078546	0.000000	0.078546	0.078546	0.011753	0.000006	0.987849	0.000392	0.057993	
4065000	-109.928952	699	1	1	'0 0 0 0 0 Z 0 0 	D	0.096829	0.096829	0.096829	0.096829	0.096829	0.000000	0.096829	0.096829	0.037606	0.000356	0.954594	0.007444	0.134239	
4066000	-111.631234	460	1	1	'0 0 0 Z 0 0 0 0 	D	0.080611	0.080611	0.080611	0.000000	0.080611	0.080611	0.080611	0.080611	0.001192	0.000000	0.998138	0.000670	0.080450	
4067000	-109.143011	257	2	1	'1 0 1 1 0 Z 1 0 	D	0.107585	0.135207	0.107585	0.107585	0.135207	0.000000	0.107585	0.135207	0.094544	0.002096	0.877443	0.025917	0.321215	
4068000	-111.640114	252	1	2	'0 0 Z Z 0 0 0 0 	D	0.075059	0.075059	0.000000	0.000000	0.075059	0.075059	0.075059	0.075059	0.000356	0.000000	0.999391	0.000253	0.179385	
4069000	-113.654354	703	1	1	'0 0 Z 0 0 0 0 0 	D	0.094085	0.094085	0.000000	0.094085	0.094085	0.094085	0.094085	0.094085	0.015434	0.000058	0.970996	0.013512	0.431989	
4070000	-112.677520	842	1	1	'0 0 0 Z 0 0 0 0 	D	0.105074	0.105074	0.105074	0.000000	0.105074	0.105074	0.105074	0.105074	0.003265	0.000001	0.994339	0.002394	0.179235	
4071000	-109.780325	678	1	1	'0 0 0 0 0 Z 0 0 	D	0.126292	0.126292	0.126292	0.126292	0.126292	0.000000	0.126292	0.126292	0.047016	0.000303	0.948453	0.004228	0.109474	
4072000	-109.669631	171	1	2	'0 0 0 0 Z Z 0 0 	D	0.141245	0.141245	0.141245	0.141245	0.000000	0.000000	0.141245	0.141245	0.951769	0.026492	0.000001	0.021738	0.114052	
4073000	-109.345919	748	1	1	'0 0 0 0 0 Z 0 0 	D	0.092752	0.092752	0.092752	0.092752	0.092752	0.000000	0.092752	0.092752	0.025269	0.000283	0.965229	0.009219	0.189346	
4074000	-110.335621	491	1	1	'0 0 0 0 0 Z 0 0 	D	0.131454	0.131454	0.131454	0.131454	0.131454	0.000000	0.131454	0.131454	0.052644	0.000497	0.939880	0.006978	0.298887	
4075000	-112.027562	365	1	1	'0 0 Z 0 0 0 0 0 	D	0.072684	0.072684	0.000000	0.072684	0.072684	0.072684	0.072684	0.072684	0.010170	0.000029	0.979822	0.009978	0.125851	
4076000	-107.582740	44	2	1	'1 1 0 0 1 Z 0 0 	D	0.120232	0.120232	0.226867	0.226867	0.120232	0.000000	0.226867	0.226867	0.072746	0.007770	0.873411	0.046072	0.102688	
4077000	-109.091515	411	1	2	'0 0 0 0 Z Z 0 0 	D	0.098479	0.098479	0.098479	0.098479	0.000000	0.000000	0.098479	0.098479	0.989354	0.003253	0.000005	0.007387	0.329809	
4078000	-113.286223	301	1	1	'0 0 0 0 0 Z 0 0 	D	0.142905	0.142905	0.142905	0.142905	0.142905	0.000000	0.142905	0.142905	0.105575	0.006175	0.847289	0.040960	0.078189	
4079000	-109.898131	875	1	1	'0 0 0 0 0 Z 0 0 	D	0.138395	0.138395	0.138395	0.138395	0.138395	0.000000	0.138395	0.138395	0.060445	0.000826	0.929273	0.009456	0.235986	
4080000	-111.009239	16	1	1	'0 0 0 0 0 Z 0 0 	D	0.088227	0.088227	0.088227	0.088227	0.088227	0.000000	0.088227	0.088227	0.032751	0.000774	0.946604	0.019870	0.177913	
4081000	-114.786038	659	1	2	'0 0 Z 0 0 0 0 Z 	I	0.074604	0.074604	0.000000	0.074604	0.074604	0.074604	0.074604	0.000000	0.030797	0.000000	0.969203	0.000000	0.356625	
4082000	-111.123868	681	1	1	'0 0 0 0 0 Z 0 0 	D	0.133956	0.133956	0.133956	0.133956	0.133956	0.000000	0.133956	0.133956	0.082789	0.001364	0.903476	0.012371	0.083729	
4083000	-112.702302	981	1	2	'0 0 0 0 0 Z 0 Z 	D	0.146399	0.146399	0.146399	0.146399	0.146399	0.000000	0.146399	0.000000	0.087010	0.000053	0.912937	0.000000	0.122480	
4084000	-114.539582	721	1	3	'0 0 0 0 Z Z 0 Z 	D	0.152290	0.152290	0.152290	0.152290	0.000000	0.000000	0.152290	0.000000	0.981672	0.018167	0.000010	0.000150	0.486466	
4085000	-108.571798	333	1	1	'0 0 0 0 0 Z 0 0 	D	0.120010	0.120010	0.120010	0.120010	0.120010	0.000000	0.120010	0.120010	0.208183	0.002693	0.780427	0.008697	0.113167	
4086000	-114.693143	168	1	0	'0 0 0 0 0 0 0 0 	I	0.068857	0.068857	0.068857	0.068857	0.068857	0.068857	0.068857	0.068857	0.001745	0.000001	0.997572	0.000682	0.137181	
4087000	-109.986138	358	1	1	'0 0 0 0 0 Z 0 0 	D	0.101677	0.101677	0.101677	0.101677	0.101677	0.000000	0.101677	0.101677	0.039595	0.000022	0.959985	0.000399	0.049462	
4088000	-111.821319	210	1	2	'0 0 Z 0 0 Z 0 0 	D	0.100242	0.100242	0.000000	0.100242	0.100242	0.000000	0.100242	0.100242	0.035582	0.000000	0.963823	0.000594	0.157214	
4089000	-110.885762	846	2	1	'0 0 1 1 0 Z 1 1 	D	0.073624	0.073624	0.214930	0.214930	0.073624	0.000000	0.214930	0.214930	0.050108	0.009329	0.791382	0.149180	0.281051	
4090000	-111.131845	659	1	1	'0 0 0 0 0 Z 0 0 	D	0.112328	0.112328	0.112328	0.112328	0.112328	0.000000	0.112328	0.112328	0.073882	0.004615	0.874452	0.047051	0.073598	
4091000	-109.982974	203	1	1	'0 0 0 0 0 Z 0 0 	D	0.117808	0.117808	0.117808	0.117808	0.117808	0.000000	0.117808	0.117808	0.103363	0.004910	0.856526	0.035201	0.279633	
4092000	-110.331591	50	1	1	'0 0 0 0 0 Z 0 0 	D	0.137887	0.137887	0.137887	0.137887	0.137887	0.000000	0.137887	0.137887	0.069945	0.000539	0.924020	0.005496	0.343693	
4093000	-111.060633	710	1	1	'0 0 0 0 0 Z 0 0 	D	0.120020	0.120020	0.120020	0.120020	0.120020	0.000000	0.120020	0.120020	0.042842	0.000166	0.954143	0.002849	0.467704	
4094000	-113.971478	135	1	2	'0 0 Z 0 0 Z 0 0 	D	0.084974	0.084974	0.000000	0.084974	0.084974	0.000000	0.084974	0.084974	0.067156	0.000118	0.915253	0.017473	0.086848	
4095000	-113.207052	191	1	1	'0 0 0 Z 0 0 0 0 	D	0.059662	0.059662	0.059662	0.000000	0.059662	0.059662	0.059662	0.059662	0.001555	0.000000	0.997969	0.000476	0.201860	
4096000	-113.761827	404	1	0	'0 0 0 0 0 0 0 0 	I	0.066775	0.066775	0.066775	0.066775	0.066775	0.066775	0.066775	0.066775	0.001456	0.000001	0.997539	0.001004	0.077270	
4097000	-111.781568	595	1	0	'0 0 0 0 0 0 0 0 	I	0.093368	0.093368	0.093368	0.093368	0.093368	0.093368	0.093368	0.093368	0.011474	0.000092	0.980552	0.007883	0.377639	
4098000	-110.871959	606	1	1	'0 0 0 0 0 Z 0 0 	D	0.138690	0.138690	0.138690	0.138690	0.138690	0.000000	0.138690	0.138690	0.066065	0.000658	0.927204	0.006073	0.164738	
4099000	-110.551966	636	1	1	'0 0 0 0 0 Z 0 0 	D	0.120109	0.120109	0.120109	0.120109	0.120109	0.000000	0.120109	0.120109	0.040225	0.000297	0.954103	0.005375	0.195079	
4100000	-111.650596	312	1	2	'0 0 Z 0 0 Z 0 0 	D	0.109288	0.109288	0.000000	0.109288	0.109288	0.000000	0.109288	0.109288	0.047334	0.000246	0.927516	0.024905	0.127149	
4101000	-113.576873	775	1	3	'0 0 0 0 Z Z Z 0 	D	0.170151	0.170151	0.170151	0.170151	0.000000	0.000000	0.000000	0.170151	0.934619	0.065365	0.000015	0.000001	0.187162	
4102000	-113.720318	600	1	2	'0 0 Z Z 0 0 0 0 	D	0.103375	0.103375	0.000000	0.000000	0.103375	0.103375	0.103375	0.103375	0.012016	0.000000	0.976952	0.011033	0.061925	
4103000	-110.348948	336	1	1	'0 0 0 Z 0 0 0 0 	D	0.118442	0.118442	0.118442	0.000000	0.118442	0.118442	0.118442	0.118442	0.070449	0.000108	0.925217	0.004226	0.322720	
4104000	-116.028016	515	1	3	'0 0 0 Z 0 0 Z Z 	D	0.099662	0.099662	0.099662	0.000000	0.099662	0.099662	0.000000	0.000000	0.038605	0.000450	0.960945	0.000000	0.204416	
4105000	-109.730594	182	1	1	'0 0 0 0 0 Z 0 0 	D	0.144039	0.144039	0.144039	0.144039	0.144039	0.000000	0.144039	0.144039	0.079870	0.000768	0.912777	0.006585	0.301041	
4106000	-113.517773	347	1	3	'0 0 0 0 0 Z Z Z 	D	0.097282	0.097282	0.097282	0.097282	0.097282	0.000000	0.000000	0.000000	0.020526	0.000083	0.979391	0.000000	0.241248	
4107000	-109.795429	353	1	1	'0 0 0 0 0 Z 0 0 	D	0.120802	0.120802	0.120802	0.120802	0.120802	0.000000	0.120802	0.120802	0.068889	0.001490	0.912447	0.017175	0.316817	
4108000	-109.927992	597	1	1	'0 0 0 0 0 Z 0 0 	D	0.121623	0.121623	0.121623	0.121623	0.121623	0.000000	0.121623	0.121623	0.050274	0.000925	0.934840	0.013961	0.143633	
4109000	-111.712348	27	1	1	'0 0 0 Z 0 0 0 0 	D	0.094560	0.094560	0.094560	0.000000	0.094560	0.094560	0.094560	0.094560	0.008959	0.000024	0.983359	0.007658	0.073550	
4110000	-116.080968	9	1	3	'0 0 Z Z 0 0 Z 0 	D	0.096524	0.096524	0.000000	0.000000	0.096524	0.096524	0.000000	0.096524	0.003568	0.000000	0.994257	0.002175	0.088848	
4111000	-112.013155	265	1	1	'0 0 0 0 0 Z 0 0 	D	0.165409	0.165409	0.165409	0.165409	0.165409	0.000000	0.165409	0.165409	0.154205	0.004780	0.820217	0.020798	0.137189	
4112000	-111.387232	833	2	2	'0 1 0 1 Z Z 1 0 	D	0.102047	0.125969	0.102047	0.125969	0.000000	0.000000	0.125969	0.102047	0.992268	0.004071	0.000018	0.003643	0.339395	
4113000	-110.277888	574	1	1	'0 0 0 0 0 Z 0 0 	D	0.111785	0.111785	0.111785	0.111785	0.111785	0.000000	0.111785	0.111785	0.029430	0.000267	0.962989	0.007314	0.084182	
